Departamento,Municipio,CÓDIGOS DIVIPOLA,SEXO,VARIABLE / MAYOR DE EDAD (> 18 AÑOS) O MENOR DE EDAD (< 18 AÑOS),(00 a 04),(05 a 09),(10 a 13),(14 a 17),(18 a 19),(20 a 24),(25 a 28),(29 a 34),(35 a 39),(40 a 44),(45 a 49),(50 a 54),(55 a 59),(60 a 64),(65 a 69),(70 a 74),(75 a 79),(80 y más),TOTAL
Caldas , Neira,17486,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Neira,17486,TOTAL,0, -   , -   , -   , -   , -   , 2 , -   , 1 , 1 , 2 , 1 , -   , -   , 3 , -   , -   , -   , -   , 10 
Caldas , Norcasia,17495,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Norcasia,17495,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , 1 , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Caldas , Norcasia,17495,HOMBRE,TOTAL, -   , -   , -   , -   , -   , 1 , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Caldas , Norcasia,17495,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Norcasia,17495,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Caldas , Norcasia,17495,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Caldas , Norcasia,17495,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Norcasia,17495,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Norcasia,17495,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Norcasia,17495,TOTAL,0, -   , -   , -   , -   , -   , 1 , -   , 1 , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 3 
Caldas , Palestina,17524,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Palestina,17524,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , 2 , 2 , -   , -   , -   , -   , -   , -   , -   , 1 , -   , 1 , -   , 6 
Caldas , Palestina,17524,HOMBRE,TOTAL, -   , -   , -   , -   , -   , 2 , 2 , -   , -   , -   , -   , -   , -   , -   , 1 , -   , 1 , -   , 6 
Caldas , Palestina,17524,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Palestina,17524,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Caldas , Palestina,17524,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Caldas , Palestina,17524,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Palestina,17524,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Palestina,17524,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Palestina,17524,TOTAL,0, -   , -   , -   , -   , -   , 2 , 3 , -   , -   , -   , -   , -   , -   , -   , 1 , -   , 1 , -   , 7 
Caldas , Riosucio,17614,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Riosucio,17614,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , 1 , 1 , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 3 
Caldas , Riosucio,17614,HOMBRE,TOTAL, -   , -   , -   , -   , -   , 1 , 1 , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 3 
Caldas , Riosucio,17614,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Riosucio,17614,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Riosucio,17614,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Riosucio,17614,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Riosucio,17614,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Riosucio,17614,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Riosucio,17614,TOTAL,0, -   , -   , -   , -   , -   , 1 , 1 , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 3 
Caldas , Risaralda,17616,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Risaralda,17616,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , 2 
Caldas , Risaralda,17616,HOMBRE,TOTAL, -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , 2 
Caldas , Risaralda,17616,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Risaralda,17616,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Risaralda,17616,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Risaralda,17616,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Risaralda,17616,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Risaralda,17616,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Risaralda,17616,TOTAL,0, -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , 2 
Caldas , Salamina,17653,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Salamina,17653,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , 1 , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Caldas , Salamina,17653,HOMBRE,TOTAL, -   , -   , -   , -   , -   , 1 , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Caldas , Salamina,17653,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Salamina,17653,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Salamina,17653,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Salamina,17653,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Salamina,17653,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Salamina,17653,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Salamina,17653,TOTAL,0, -   , -   , -   , -   , -   , 1 , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Caldas , Samaná,17662,Hombre,Menores de Edad (<18 años), -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Caldas , Samaná,17662,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , 2 , 2 , -   , -   , 2 , -   , -   , -   , -   , -   , -   , 6 
Caldas , Samaná,17662,HOMBRE,TOTAL, -   , -   , -   , 1 , -   , -   , -   , 2 , 2 , -   , -   , 2 , -   , -   , -   , -   , -   , -   , 7 
Caldas , Samaná,17662,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Samaná,17662,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Samaná,17662,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Samaná,17662,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Samaná,17662,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Samaná,17662,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Samaná,17662,TOTAL,0, -   , -   , -   , 1 , -   , -   , -   , 2 , 2 , -   , -   , 2 , -   , -   , -   , -   , -   , -   , 7 
Caldas , Supía,17777,Hombre,Menores de Edad (<18 años), -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Caldas , Supía,17777,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , 3 , 2 , 1 , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , 7 
Caldas , Supía,17777,HOMBRE,TOTAL, -   , -   , -   , 2 , -   , 3 , 2 , 1 , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , 9 
Caldas , Supía,17777,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Supía,17777,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Supía,17777,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Supía,17777,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Supía,17777,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Supía,17777,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Supía,17777,TOTAL,0, -   , -   , -   , 2 , -   , 3 , 2 , 1 , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , 9 
Caldas , Victoria,17867,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Victoria,17867,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Caldas , Victoria,17867,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Caldas , Victoria,17867,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Victoria,17867,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Victoria,17867,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Victoria,17867,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Victoria,17867,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Victoria,17867,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Victoria,17867,TOTAL,0, -   , -   , -   , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Caldas , Villamaría,17873,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Villamaría,17873,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 , -   , -   , -   , -   , 2 
Caldas , Villamaría,17873,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 , -   , -   , -   , -   , 2 
Caldas , Villamaría,17873,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Villamaría,17873,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Villamaría,17873,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Villamaría,17873,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Villamaría,17873,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Villamaría,17873,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Villamaría,17873,TOTAL,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 , -   , -   , -   , -   , 2 
Caldas , Viterbo,17877,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Viterbo,17877,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , 1 
Caldas , Viterbo,17877,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , 1 
Caldas , Viterbo,17877,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Viterbo,17877,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Viterbo,17877,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Viterbo,17877,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Viterbo,17877,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Viterbo,17877,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caldas , Viterbo,17877,TOTAL,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , 1 
Caquetá , Albania,18029,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caquetá , Albania,18029,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , 1 , -   , 1 , 1 , -   , -   , -   , 1 , -   , -   , 1 , -   , -   , 5 
Caquetá , Albania,18029,HOMBRE,TOTAL, -   , -   , -   , -   , -   , 1 , -   , 1 , 1 , -   , -   , -   , 1 , -   , -   , 1 , -   , -   , 5 
Caquetá , Albania,18029,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caquetá , Albania,18029,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caquetá , Albania,18029,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caquetá , Albania,18029,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caquetá , Albania,18029,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caquetá , Albania,18029,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caquetá , Albania,18029,TOTAL,0, -   , -   , -   , -   , -   , 1 , -   , 1 , 1 , -   , -   , -   , 1 , -   , -   , 1 , -   , -   , 5 
Caquetá , Belén de los Andaquíes,18094,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caquetá , Belén de los Andaquíes,18094,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , 1 , 1 , -   , -   , -   , 1 , 1 , 1 , -   , -   , -   , -   , -   , 5 
Caquetá , Belén de los Andaquíes,18094,HOMBRE,TOTAL, -   , -   , -   , -   , -   , 1 , 1 , -   , -   , -   , 1 , 1 , 1 , -   , -   , -   , -   , -   , 5 
Caquetá , Belén de los Andaquíes,18094,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caquetá , Belén de los Andaquíes,18094,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caquetá , Belén de los Andaquíes,18094,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caquetá , Belén de los Andaquíes,18094,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Caquetá , Belén de los Andaquíes,18094,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Caquetá , Belén de los Andaquíes,18094,INDETERMINADO,TOTAL, -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Caquetá , Belén de los Andaquíes,18094,TOTAL,0, -   , -   , -   , 1 , -   , 1 , 1 , -   , -   , -   , 1 , 1 , 1 , -   , -   , -   , -   , -   , 6 
