VIOLENCIA INTRAFAMILIAR (VIF) EN BOGOTÁ D.C AÑO 2020 / LOCALIDAD DEL HECHO,Antonio Nariño,Antonio Nariño.1,Antonio Nariño.2,Antonio Nariño.3,Antonio Nariño.4,Antonio Nariño.5,Antonio Nariño.6,Barrios Unidos,Barrios Unidos.1,Barrios Unidos.2,Barrios Unidos.3,Barrios Unidos.4,Barrios Unidos.5,Barrios Unidos.6,Bosa,Bosa.1,Bosa.2,Bosa.3,Bosa.4,Bosa.5,Bosa.6,Chapinero,Chapinero.1,Chapinero.2,Chapinero.3,Chapinero.4,Chapinero.5,Chapinero.6,Ciudad Bolívar,Ciudad Bolívar.1,Ciudad Bolívar.2,Ciudad Bolívar.3,Ciudad Bolívar.4,Ciudad Bolívar.5,Ciudad Bolívar.6,Engativá,Engativá.1,Engativá.2,Engativá.3,Engativá.4,Engativá.5,Engativá.6,Fontibón,Fontibón.1,Fontibón.2,Fontibón.3,Fontibón.4,Fontibón.5,Fontibón.6,Kennedy,Kennedy.1,Kennedy.2,Kennedy.3,Kennedy.4,Kennedy.5,Kennedy.6,La Candelaria,La Candelaria.1,La Candelaria.2,La Candelaria.3,La Candelaria.4,La Candelaria.5,La Candelaria.6,Mártires,Mártires.1,Mártires.2,Mártires.3,Mártires.4,Mártires.5,Mártires.6,Puente Aranda,Puente Aranda.1,Puente Aranda.2,Puente Aranda.3,Puente Aranda.4,Puente Aranda.5,Puente Aranda.6,Rafael Uribe Uribe,Rafael Uribe Uribe.1,Rafael Uribe Uribe.2,Rafael Uribe Uribe.3,Rafael Uribe Uribe.4,Rafael Uribe Uribe.5,Rafael Uribe Uribe.6,San Cristóbal,San Cristóbal.1,San Cristóbal.2,San Cristóbal.3,San Cristóbal.4,San Cristóbal.5,San Cristóbal.6,Santafé,Santafé.1,Santafé.2,Santafé.3,Santafé.4,Santafé.5,Santafé.6,Suba,Suba.1,Suba.2,Suba.3,Suba.4,Suba.5,Suba.6,Sumapaz,Sumapaz.1,Sumapaz.2,Sumapaz.3,Sumapaz.4,Sumapaz.5,Sumapaz.6,Teusaquillo,Teusaquillo.1,Teusaquillo.2,Teusaquillo.3,Teusaquillo.4,Teusaquillo.5,Teusaquillo.6,Tunjuelito,Tunjuelito.1,Tunjuelito.2,Tunjuelito.3,Tunjuelito.4,Tunjuelito.5,Tunjuelito.6,Usaquén,Usaquén.1,Usaquén.2,Usaquén.3,Usaquén.4,Usaquén.5,Usaquén.6,Usme,Usme.1,Usme.2,Usme.3,Usme.4,Usme.5,Usme.6,Sin información,Sin información.1,Sin información.2,Sin información.3,Sin información.4,Sin información.5,Sin información.6,CIFRA
Encargado del cuidado,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,1,2,7
Familiar,15,-,15,3,-,3,18,6,-,6,6,-,6,12,111,-,111,116,-,116,227,4,-,4,7,-,7,11,85,-,85,108,-,108,193,57,-,57,54,-,54,111,23,-,23,18,-,18,41,90,-,90,90,-,90,180,-,-,-,-,-,-,-,15,-,15,20,-,20,35,8,-,8,18,-,18,26,45,-,45,40,-,40,85,71,-,71,82,-,82,153,7,-,7,17,-,17,24,62,-,62,56,-,56,118,-,-,-,-,-,-,-,10,-,10,2,-,2,12,25,-,25,15,-,15,40,20,-,20,25,-,25,45,50,-,50,55,-,55,105,45,-,45,30,-,30,75,1511
Abuelo (a),-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,3,2,-,2,5,1,-,1,-,-,-,1,1,-,1,2,-,2,3,3,-,3,2,-,2,5,1,-,1,1,-,1,2,1,-,1,2,-,2,3,-,-,-,-,-,-,-,-,-,-,2,-,2,2,-,-,-,1,-,1,1,1,-,1,-,-,-,1,-,-,-,3,-,3,3,-,-,-,1,-,1,1,2,-,2,3,-,3,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,3,1,-,1,4,-,-,-,1,-,1,1,3,-,3,-,-,-,3,1,-,1,-,-,-,1,41
Cuñado (a),1,-,1,-,-,-,1,-,-,-,-,-,-,-,2,-,2,1,-,1,3,-,-,-,-,-,-,-,1,-,1,2,-,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,1,-,1,1,-,1,2,-,-,-,1,-,1,1,-,-,-,-,-,-,-,2,-,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,15
Hermano (a),-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,6,3,-,3,9,-,-,-,-,-,-,-,3,-,3,2,-,2,5,2,-,2,1,-,1,3,1,-,1,1,-,1,2,2,-,2,5,-,5,7,-,-,-,-,-,-,-,1,-,1,2,-,2,3,-,-,-,1,-,1,1,2,-,2,2,-,2,4,1,-,1,8,-,8,9,1,-,1,-,-,-,1,3,-,3,2,-,2,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,1,-,1,-,-,-,1,5,-,5,5,-,5,10,1,-,1,-,-,-,1,62
Madrastra                                                                                           ,1,-,1,-,-,-,1,-,-,-,1,-,1,1,1,-,1,4,-,4,5,-,-,-,-,-,-,-,1,-,1,3,-,3,4,1,-,1,2,-,2,3,-,-,-,-,-,-,-,-,-,-,3,-,3,3,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,3,-,3,5,-,-,-,-,-,-,-,3,-,3,1,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,1,2,-,-,-,2,-,2,2,31
Madre,3,-,3,2,-,2,5,1,-,1,1,-,1,2,29,-,29,34,-,34,63,1,-,1,3,-,3,4,26,-,26,33,-,33,59,18,-,18,26,-,26,44,9,-,9,6,-,6,15,37,-,37,33,-,33,70,-,-,-,-,-,-,-,6,-,6,8,-,8,14,2,-,2,4,-,4,6,13,-,13,15,-,15,28,20,-,20,30,-,30,50,2,-,2,6,-,6,8,15,-,15,22,-,22,37,-,-,-,-,-,-,-,2,-,2,1,-,1,3,8,-,8,5,-,5,13,8,-,8,8,-,8,16,15,-,15,22,-,22,37,12,-,12,15,-,15,27,501
Padrastro,2,-,2,1,-,1,3,1,-,1,1,-,1,2,16,-,16,16,-,16,32,1,-,1,-,-,-,1,9,-,9,12,-,12,21,9,-,9,2,-,2,11,4,-,4,1,-,1,5,8,-,8,5,-,5,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,3,-,3,5,3,-,3,3,-,3,6,6,-,6,5,-,5,11,2,-,2,1,-,1,3,10,-,10,5,-,5,15,-,-,-,-,-,-,-,3,-,3,-,-,-,3,6,-,6,1,-,1,7,1,-,1,1,-,1,2,8,-,8,3,-,3,11,7,-,7,2,-,2,9,160
Padre,6,-,6,-,-,-,6,4,-,4,2,-,2,6,45,-,45,46,-,46,91,1,-,1,3,-,3,4,32,-,32,43,-,43,75,14,-,14,15,-,15,29,5,-,5,8,-,8,13,37,-,37,36,-,36,73,-,-,-,-,-,-,-,6,-,6,3,-,3,9,2,-,2,6,-,6,8,19,-,19,13,-,13,32,26,-,26,27,-,27,53,1,-,1,6,-,6,7,25,-,25,21,-,21,46,-,-,-,-,-,-,-,5,-,5,-,-,-,5,2,-,2,6,-,6,8,9,-,9,7,-,7,16,14,-,14,21,-,21,35,18,-,18,8,-,8,26,542
Primo (a),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,1,-,1,1,-,-,-,3,-,3,3,-,-,-,1,-,1,1,-,-,-,1,-,1,1,2,-,2,2,-,2,4,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,1,-,1,1,1,-,1,3,-,3,4,4,-,4,-,-,-,4,1,-,1,-,-,-,1,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,3,-,3,3,2,-,2,-,-,-,2,1,-,1,-,-,-,1,30
Tío (a),1,-,1,-,-,-,1,-,-,-,1,-,1,1,6,-,6,5,-,5,11,-,-,-,-,-,-,-,10,-,10,4,-,4,14,7,-,7,4,-,4,11,2,-,2,-,-,-,2,2,-,2,3,-,3,5,-,-,-,-,-,-,-,1,-,1,-,-,-,1,1,-,1,1,-,1,2,2,-,2,2,-,2,4,11,-,11,4,-,4,15,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,3,1,-,1,4,1,-,1,4,-,4,5,1,-,1,2,-,2,3,-,-,-,1,-,1,1,81
Otros familiares civiles o consanguíneos,1,-,1,-,-,-,1,-,-,-,-,-,-,-,3,-,3,4,-,4,7,-,-,-,-,-,-,-,2,-,2,4,-,4,6,3,-,3,1,-,1,4,1,-,1,-,-,-,1,-,-,-,1,-,1,1,-,-,-,-,-,-,-,1,-,1,2,-,2,3,1,-,1,1,-,1,2,3,-,3,1,-,1,4,1,-,1,1,-,1,2,-,-,-,3,-,3,3,1,-,1,1,-,1,2,-,-,-,-,-,-,-,-,-,-,1,-,1,1,1,-,1,1,-,1,2,-,-,-,1,-,1,1,-,-,-,1,-,1,1,5,-,5,2,-,2,7,48
VIOLENCIA ENTRE OTROS FAMILIARES (VIF),-,10,10,-,35,35,45,-,9,9,-,25,25,34,-,102,102,-,191,191,293,-,9,9,-,16,16,25,-,135,135,-,216,216,351,-,100,100,-,159,159,259,-,35,35,-,30,30,65,-,131,131,-,226,226,357,-,3,3,-,8,8,11,-,14,14,-,26,26,40,-,37,37,-,43,43,80,-,61,61,-,101,101,162,-,91,91,-,160,160,251,-,30,30,-,45,45,75,-,114,114,-,190,190,304,-,-,-,-,1,1,1,-,8,8,-,12,12,20,-,35,35,-,49,49,84,-,46,46,-,58,58,104,-,58,58,-,106,106,164,-,34,34,-,37,37,71,2796
Familiar,-,10,10,-,35,35,45,-,9,9,-,25,25,34,-,102,102,-,191,191,293,-,9,9,-,16,16,25,-,135,135,-,216,216,351,-,100,100,-,159,159,259,-,35,35,-,30,30,65,-,131,131,-,226,226,357,-,3,3,-,8,8,11,-,14,14,-,26,26,40,-,37,37,-,43,43,80,-,61,61,-,101,101,162,-,91,91,-,160,160,251,-,30,30,-,45,45,75,-,114,114,-,190,190,304,-,-,-,-,1,1,1,-,8,8,-,12,12,20,-,35,35,-,49,49,84,-,46,46,-,58,58,104,-,58,58,-,106,106,164,-,34,34,-,37,37,71,2796
Abuelo (a),-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,2,2,2,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12
Cuñado (a),-,2,2,-,5,5,7,-,1,1,-,1,1,2,-,16,16,-,20,20,36,-,2,2,-,1,1,3,-,18,18,-,34,34,52,-,8,8,-,19,19,27,-,3,3,-,4,4,7,-,19,19,-,23,23,42,-,1,1,-,2,2,3,-,3,3,-,4,4,7,-,4,4,-,8,8,12,-,7,7,-,12,12,19,-,9,9,-,20,20,29,-,1,1,-,4,4,5,-,15,15,-,24,24,39,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,6,6,-,6,6,12,-,3,3,-,6,6,9,-,14,14,-,17,17,31,-,9,9,-,4,4,13,357
Hermano (a),-,3,3,-,13,13,16,-,4,4,-,5,5,9,-,20,20,-,51,51,71,-,2,2,-,6,6,8,-,36,36,-,48,48,84,-,33,33,-,51,51,84,-,15,15,-,10,10,25,-,33,33,-,64,64,97,-,-,-,-,3,3,3,-,5,5,-,16,16,21,-,11,11,-,10,10,21,-,13,13,-,36,36,49,-,24,24,-,37,37,61,-,10,10,-,10,10,20,-,28,28,-,38,38,66,-,-,-,-,1,1,1,-,1,1,-,5,5,6,-,11,11,-,9,9,20,-,18,18,-,23,23,41,-,13,13,-,21,21,34,-,3,3,-,8,8,11,748
Hijo (a),-,1,1,-,4,4,5,-,1,1,-,3,3,4,-,15,15,-,32,32,47,-,1,1,-,3,3,4,-,17,17,-,44,44,61,-,9,9,-,19,19,28,-,4,4,-,5,5,9,-,11,11,-,27,27,38,-,1,1,-,1,1,2,-,1,1,-,4,4,5,-,1,1,-,5,5,6,-,9,9,-,12,12,21,-,10,10,-,27,27,37,-,5,5,-,13,13,18,-,11,11,-,33,33,44,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,4,4,-,3,3,7,-,3,3,-,6,6,9,-,6,6,-,20,20,26,-,5,5,-,5,5,10,382
Madrastra                                                                                           ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,2,2,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,19
Madre,-,1,1,-,-,-,1,-,-,-,-,5,5,5,-,3,3,-,13,13,16,-,-,-,-,-,-,-,-,5,5,-,6,6,11,-,3,3,-,5,5,8,-,-,-,-,2,2,2,-,7,7,-,13,13,20,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,5,5,6,-,3,3,-,4,4,7,-,3,3,-,11,11,14,-,-,-,-,2,2,2,-,3,3,-,10,10,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,5,5,5,-,1,1,-,7,7,8,-,-,-,-,-,-,-,121
Nieto (a),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,4
Nuera,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,7,7,7,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,4,4,4,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,5,5,5,-,-,-,-,1,1,1,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,-,-,-,2,2,2,-,-,-,-,-,-,-,31
Padrastro,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,5,5,9,-,-,-,-,-,-,-,-,4,4,-,7,7,11,-,9,9,-,2,2,11,-,1,1,-,-,-,1,-,9,9,-,5,5,14,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,4,4,-,1,1,5,-,1,1,-,2,2,3,-,5,5,-,5,5,10,-,1,1,-,1,1,2,-,10,10,-,8,8,18,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,1,1,-,3,3,4,-,4,4,-,2,2,6,-,2,2,-,2,2,4,-,3,3,-,-,-,3,105
Padre,-,1,1,-,3,3,4,-,-,-,-,-,-,-,-,7,7,-,17,17,24,-,2,2,-,4,4,6,-,7,7,-,20,20,27,-,14,14,-,17,17,31,-,2,2,-,3,3,5,-,6,6,-,22,22,28,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,3,3,-,2,2,5,-,5,5,-,6,6,11,-,7,7,-,11,11,18,-,3,3,-,2,2,5,-,13,13,-,23,23,36,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,4,4,-,5,5,9,-,7,7,-,3,3,10,-,5,5,-,10,10,15,-,1,1,-,4,4,5,242
Primo (a),-,-,-,-,1,1,1,-,-,-,-,4,4,4,-,4,4,-,6,6,10,-,1,1,-,-,-,1,-,9,9,-,3,3,12,-,4,4,-,8,8,12,-,3,3,-,1,1,4,-,11,11,-,18,18,29,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,1,1,1,-,3,3,-,6,6,9,-,5,5,-,8,8,13,-,3,3,-,5,5,8,-,7,7,-,10,10,17,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,7,7,7,-,-,-,-,3,3,3,-,4,4,-,6,6,10,-,3,3,-,3,3,6,150
Sobrino (a),-,1,1,-,2,2,3,-,1,1,-,-,-,1,-,7,7,-,8,8,15,-,1,1,-,-,-,1,-,6,6,-,5,5,11,-,5,5,-,9,9,14,-,-,-,-,-,-,-,-,7,7,-,8,8,15,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,2,2,-,3,3,5,-,4,4,-,8,8,12,-,7,7,-,10,10,17,-,3,3,-,3,3,6,-,7,7,-,13,13,20,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,2,2,-,3,3,5,-,5,5,-,-,-,5,-,6,6,-,8,8,14,-,3,3,-,2,2,5,151
Suegro (a),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,2,2,6,-,-,-,-,1,1,1,-,4,4,-,6,6,10,-,3,3,-,3,3,6,-,1,1,-,1,1,2,-,3,3,-,6,6,9,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,2,2,-,2,2,4,-,4,4,-,4,4,8,-,3,3,-,2,2,5,-,-,-,-,2,2,2,-,4,4,-,2,2,6,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,3,3,-,1,1,4,-,1,1,-,1,1,2,-,1,1,-,1,1,2,-,1,1,-,5,5,6,76
Tío (a),-,-,-,-,-,-,-,-,-,-,-,4,4,4,-,6,6,-,6,6,12,-,-,-,-,-,-,-,-,7,7,-,12,12,19,-,2,2,-,11,11,13,-,3,3,-,3,3,6,-,6,6,-,16,16,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,-,-,4,-,5,5,-,3,3,8,-,5,5,-,8,8,13,-,1,1,-,-,-,1,-,6,6,-,11,11,17,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,2,2,-,3,3,5,-,3,3,-,2,2,5,-,4,4,-,3,3,7,-,1,1,-,2,2,3,140
Yerno,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,3,3,-,10,10,13,-,-,-,-,1,1,1,-,1,1,-,7,7,8,-,1,1,-,2,2,3,-,1,1,-,-,-,1,-,4,4,-,2,2,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,2,2,-,2,2,4,-,1,1,-,4,4,5,-,-,-,-,-,-,-,-,1,1,-,6,6,7,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,3,3,3,-,-,-,-,3,3,3,-,-,-,-,3,3,3,61
Otros familiares civiles o consanguíneos,-,1,1,-,5,5,6,-,2,2,-,3,3,5,-,9,9,-,16,16,25,-,-,-,-,-,-,-,-,19,19,-,15,15,34,-,9,9,-,8,8,17,-,1,1,-,1,1,2,-,14,14,-,14,14,28,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,4,4,-,1,1,5,-,5,5,-,5,5,10,-,12,12,-,12,12,24,-,2,2,-,2,2,4,-,6,6,-,6,6,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,5,5,7,-,1,1,-,4,4,5,-,2,2,-,4,4,6,-,5,5,-,1,1,6,197
VIOLENCIA CONTRA EL ADULTO MAYOR (VIF),-,6,6,-,8,8,14,-,4,4,-,7,7,11,-,21,21,-,19,19,40,-,2,2,-,3,3,5,-,25,25,-,19,19,44,-,30,30,-,23,23,53,-,5,5,-,4,4,9,-,19,19,-,31,31,50,-,2,2,-,1,1,3,-,4,4,-,7,7,11,-,8,8,-,8,8,16,-,8,8,-,7,7,15,-,16,16,-,17,17,33,-,5,5,-,-,-,5,-,19,19,-,17,17,36,-,-,-,-,-,-,-,-,1,1,-,5,5,6,-,10,10,-,6,6,16,-,10,10,-,9,9,19,-,18,18,-,18,18,36,-,3,3,-,7,7,10,432
Encargado del cuidado,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,2
Encargado del cuidado,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,2
Familiar,-,6,6,-,8,8,14,-,4,4,-,7,7,11,-,21,21,-,19,19,40,-,2,2,-,3,3,5,-,25,25,-,19,19,44,-,30,30,-,23,23,53,-,5,5,-,4,4,9,-,19,19,-,31,31,50,-,2,2,-,1,1,3,-,3,3,-,7,7,10,-,8,8,-,8,8,16,-,8,8,-,7,7,15,-,16,16,-,17,17,33,-,5,5,-,-,-,5,-,19,19,-,17,17,36,-,-,-,-,-,-,-,-,1,1,-,5,5,6,-,10,10,-,6,6,16,-,10,10,-,9,9,19,-,17,17,-,18,18,35,-,3,3,-,7,7,10,430
Cuñado (a),-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11
Hermano (a),-,2,2,-,2,2,4,-,1,1,-,1,1,2,-,2,2,-,3,3,5,-,-,-,-,-,-,-,-,7,7,-,4,4,11,-,7,7,-,4,4,11,-,1,1,-,1,1,2,-,5,5,-,2,2,7,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,2,2,-,3,3,5,-,1,1,-,2,2,3,-,1,1,-,1,1,2,-,2,2,-,-,-,2,-,3,3,-,1,1,4,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,2,2,-,1,1,3,-,4,4,-,1,1,5,-,1,1,-,-,-,1,-,-,-,-,1,1,1,71
Hijo (a),-,3,3,-,2,2,5,-,1,1,-,3,3,4,-,13,13,-,11,11,24,-,1,1,-,2,2,3,-,13,13,-,9,9,22,-,11,11,-,10,10,21,-,2,2,-,1,1,3,-,6,6,-,14,14,20,-,-,-,-,1,1,1,-,-,-,-,6,6,6,-,3,3,-,1,1,4,-,3,3,-,3,3,6,-,10,10,-,9,9,19,-,2,2,-,-,-,2,-,10,10,-,10,10,20,-,-,-,-,-,-,-,-,1,1,-,3,3,4,-,4,4,-,4,4,8,-,4,4,-,4,4,8,-,12,12,-,11,11,23,-,2,2,-,3,3,5,208
Nieto (a),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,1,1,-,6,6,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,2,2,4,-,-,-,-,1,1,1,-,3,3,-,4,4,7,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,1,1,-,1,1,2,-,-,-,-,-,-,-,35
Nuera,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,1,1,-,1,1,2,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,16
Sobrino (a),-,1,1,-,2,2,3,-,1,1,-,2,2,3,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,5,5,-,1,1,6,-,1,1,-,2,2,3,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,30
Yerno,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,1,1,-,3,3,4,-,-,-,-,6,6,6,-,1,1,-,-,-,1,-,1,1,-,2,2,3,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,1,1,-,1,1,2,27
