EXÁMENES MÉDICO LEGALES POR PRESUNTO DELITO SEXUAL EN BOGOTÁ D.C AÑO 2020 / LOCALIDAD DEL HECHO,Antonio Nariño,Antonio Nariño.1,Antonio Nariño.2,Antonio Nariño.3,Antonio Nariño.4,Antonio Nariño.5,Antonio Nariño.6,Barrios Unidos,Barrios Unidos.1,Barrios Unidos.2,Barrios Unidos.3,Barrios Unidos.4,Barrios Unidos.5,Barrios Unidos.6,Bosa,Bosa.1,Bosa.2,Bosa.3,Bosa.4,Bosa.5,Bosa.6,Chapinero,Chapinero.1,Chapinero.2,Chapinero.3,Chapinero.4,Chapinero.5,Chapinero.6,Ciudad Bolívar,Ciudad Bolívar.1,Ciudad Bolívar.2,Ciudad Bolívar.3,Ciudad Bolívar.4,Ciudad Bolívar.5,Ciudad Bolívar.6,Engativá,Engativá.1,Engativá.2,Engativá.3,Engativá.4,Engativá.5,Engativá.6,Fontibón,Fontibón.1,Fontibón.2,Fontibón.3,Fontibón.4,Fontibón.5,Fontibón.6,Kennedy,Kennedy.1,Kennedy.2,Kennedy.3,Kennedy.4,Kennedy.5,Kennedy.6,La Candelaria,La Candelaria.1,La Candelaria.2,La Candelaria.3,La Candelaria.4,La Candelaria.5,La Candelaria.6,Mártires,Mártires.1,Mártires.2,Mártires.3,Mártires.4,Mártires.5,Mártires.6,Puente Aranda,Puente Aranda.1,Puente Aranda.2,Puente Aranda.3,Puente Aranda.4,Puente Aranda.5,Puente Aranda.6,Rafael Uribe Uribe,Rafael Uribe Uribe.1,Rafael Uribe Uribe.2,Rafael Uribe Uribe.3,Rafael Uribe Uribe.4,Rafael Uribe Uribe.5,Rafael Uribe Uribe.6,San Cristóbal,San Cristóbal.1,San Cristóbal.2,San Cristóbal.3,San Cristóbal.4,San Cristóbal.5,San Cristóbal.6,Santafé,Santafé.1,Santafé.2,Santafé.3,Santafé.4,Santafé.5,Santafé.6,Suba,Suba.1,Suba.2,Suba.3,Suba.4,Suba.5,Suba.6,Teusaquillo,Teusaquillo.1,Teusaquillo.2,Teusaquillo.3,Teusaquillo.4,Teusaquillo.5,Teusaquillo.6,Tunjuelito,Tunjuelito.1,Tunjuelito.2,Tunjuelito.3,Tunjuelito.4,Tunjuelito.5,Tunjuelito.6,Usaquén,Usaquén.1,Usaquén.2,Usaquén.3,Usaquén.4,Usaquén.5,Usaquén.6,Usme,Usme.1,Usme.2,Usme.3,Usme.4,Usme.5,Usme.6,Sin información,Sin información.1,Sin información.2,Sin información.3,Sin información.4,Sin información.5,Sin información.6,CIFRA
"Lugares de Cuidado de Personas (Hospicios, Orfelinatos, Hogares Geriatricos, Etc)",-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,1,2,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,1,-,1,1,-,1,2,7
Lugares de Esparcimiento con Expendio de Alcohol,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,1,-,1,1,8
"Lugares de Hospedaje (Hoteles, Campamentos Y Otros Tipos de Hospedaje No Permanente, Moteles, Etc)",-,-,-,-,1,1,1,-,-,-,1,2,3,3,2,-,2,5,3,8,10,1,-,1,-,-,-,1,1,-,1,6,1,7,8,-,-,-,4,2,6,6,1,-,1,1,-,1,2,-,-,-,6,1,7,7,-,-,-,-,-,-,-,1,-,1,2,-,2,3,1,1,2,2,-,2,4,-,-,-,2,-,2,2,-,1,1,5,2,7,8,-,-,-,2,-,2,2,1,-,1,7,-,7,8,-,-,-,1,1,2,2,-,-,-,5,1,6,6,-,-,-,7,3,10,10,3,-,3,3,-,3,6,-,-,-,8,2,10,10,99
Oficinas y/o Edificios de Oficinas,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,2
"Parqueaderos, Estacionamientos",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,2
"Sitio de Culto (Capilla, Iglesia, Templo, Etc)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
Taller,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,2
Terreno Baldío,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,1,1,2,2,4
Vehículo Servicio Particular,-,-,-,-,-,-,-,-,-,-,1,1,2,2,-,-,-,2,1,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,6,1,7,8,16
Vía Pública,-,-,-,1,-,1,1,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,2,-,-,-,1,-,1,1,-,-,-,1,1,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,2,-,-,-,-,-,-,-,-,-,-,2,-,2,2,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,2,16
Vivienda,4,-,4,20,5,25,29,3,-,3,15,9,24,27,45,4,49,253,33,286,335,1,1,2,11,6,17,19,63,-,63,279,34,313,376,37,3,40,173,27,200,240,8,1,9,63,10,73,82,48,5,53,242,40,282,335,2,-,2,5,1,6,8,5,-,5,28,11,39,44,7,-,7,39,6,45,52,12,2,14,108,20,128,142,33,2,35,165,28,193,228,6,-,6,33,4,37,43,41,4,45,196,46,242,287,3,2,5,13,8,21,26,6,-,6,43,9,52,58,15,1,16,63,16,79,95,35,-,35,138,12,150,185,20,8,28,167,28,195,223,2834
Otros,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,6
Sin Información,-,-,-,-,-,-,-,1,-,1,1,-,1,2,-,-,-,6,-,6,6,-,-,-,-,-,-,-,1,-,1,8,-,8,9,2,-,2,-,1,1,3,1,-,1,-,-,-,1,1,-,1,8,-,8,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,3,3,1,-,1,3,-,3,4,2,-,2,6,-,6,8,-,-,-,2,-,2,2,-,-,-,4,1,5,5,-,-,-,-,-,-,-,1,-,1,2,-,2,3,1,-,1,1,1,2,3,-,-,-,2,-,2,2,30,1,31,78,4,82,113,173
TOTAL,4,-,4,22,7,29,33,5,1,6,24,15,39,45,53,4,57,287,44,331,388,2,1,3,12,10,22,25,66,-,66,315,39,354,420,44,3,47,191,36,227,274,10,1,11,71,15,86,97,58,5,63,283,46,329,392,2,-,2,6,1,7,9,7,-,7,38,17,55,62,10,2,12,46,16,62,74,14,5,19,128,24,152,171,36,3,39,190,32,222,261,6,-,6,42,7,49,55,49,4,53,220,51,271,324,4,2,6,16,15,31,37,7,-,7,55,11,66,73,18,1,19,84,25,109,128,39,2,41,161,13,174,215,61,14,75,303,54,357,432,3515
VARIABLE: ZONA DEL HECHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabecera municipal,4,-,4,21,7,28,32,5,1,6,23,15,38,44,52,4,56,273,43,316,372,2,1,3,12,10,22,25,65,-,65,307,38,345,410,42,3,45,181,34,215,260,9,1,10,67,15,82,92,54,5,59,270,44,314,373,2,-,2,6,1,7,9,7,-,7,35,17,52,59,10,2,12,40,16,56,68,14,5,19,125,23,148,167,35,2,37,188,31,219,256,6,-,6,41,7,48,54,46,4,50,208,48,256,306,4,2,6,16,15,31,37,7,-,7,53,11,64,71,16,1,17,82,24,106,123,33,2,35,154,13,167,202,61,13,74,300,54,354,428,3388
"Centro poblado (corregimiento, inspección de policía y caserío) ",-,-,-,1,-,1,1,-,-,-,1,-,1,1,1,-,1,13,1,14,15,-,-,-,-,-,-,-,1,-,1,8,1,9,10,2,-,2,10,1,11,13,1,-,1,4,-,4,5,4,-,4,12,2,14,18,-,-,-,-,-,-,-,-,-,-,3,-,3,3,-,-,-,6,-,6,6,-,-,-,3,1,4,4,-,1,1,2,1,3,4,-,-,-,1,-,1,1,3,-,3,12,3,15,18,-,-,-,-,-,-,-,-,-,-,2,-,2,2,1,-,1,2,1,3,4,6,-,6,7,-,7,13,-,-,-,2,-,2,2,120
Parte rural (vereda y campo),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,3
Sin información,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,1,1,4
TOTAL,4,-,4,22,7,29,33,5,1,6,24,15,39,45,53,4,57,287,44,331,388,2,1,3,12,10,22,25,66,-,66,315,39,354,420,44,3,47,191,36,227,274,10,1,11,71,15,86,97,58,5,63,283,46,329,392,2,-,2,6,1,7,9,7,-,7,38,17,55,62,10,2,12,46,16,62,74,14,5,19,128,24,152,171,36,3,39,190,32,222,261,6,-,6,42,7,49,55,49,4,53,220,51,271,324,4,2,6,16,15,31,37,7,-,7,55,11,66,73,18,1,19,84,25,109,128,39,2,41,161,13,174,215,61,14,75,303,54,357,432,3515
VARIABLE: MES DEL HECHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enero,1,-,1,1,3,4,5,-,-,-,1,-,1,1,7,-,7,35,6,41,48,1,-,1,1,1,2,3,6,-,6,26,5,31,37,7,-,7,30,8,38,45,3,-,3,7,3,10,13,7,-,7,32,7,39,46,1,-,1,2,-,2,3,1,-,1,4,1,5,6,3,-,3,8,3,11,14,3,-,3,15,2,17,20,2,-,2,19,4,23,25,1,-,1,8,1,9,10,6,1,7,34,9,43,50,1,-,1,2,2,4,5,1,-,1,5,4,9,10,1,1,2,8,4,12,14,6,-,6,18,3,21,27,3,2,5,21,7,28,33,415
febrero,1,-,1,4,-,4,5,1,1,2,4,3,7,9,9,-,9,42,5,47,56,-,1,1,1,2,3,4,5,-,5,48,4,52,57,7,-,7,20,4,24,31,1,-,1,11,1,12,13,10,-,10,38,5,43,53,-,-,-,-,-,-,-,3,-,3,9,5,14,17,-,-,-,6,1,7,7,2,-,2,15,2,17,19,7,1,8,32,4,36,44,1,-,1,5,1,6,7,7,-,7,23,3,26,33,1,-,1,-,3,3,4,1,-,1,7,1,8,9,5,-,5,16,3,19,24,5,-,5,14,-,14,19,4,2,6,35,7,42,48,459
marzo,-,-,-,1,-,1,1,1,-,1,4,3,7,8,-,-,-,30,3,33,33,-,-,-,1,1,2,2,10,-,10,30,4,34,44,4,-,4,16,1,17,21,1,-,1,6,1,7,8,7,-,7,12,3,15,22,-,-,-,-,-,-,-,-,-,-,5,1,6,6,1,-,1,5,1,6,7,-,-,-,12,2,14,14,3,-,3,22,4,26,29,1,-,1,5,1,6,7,5,-,5,15,6,21,26,-,-,-,-,-,-,-,2,-,2,7,-,7,9,5,-,5,9,1,10,15,5,-,5,12,-,12,17,4,-,4,31,5,36,40,309
abril,1,-,1,1,-,1,2,1,-,1,1,1,2,3,-,-,-,7,-,7,7,-,-,-,1,-,1,1,4,-,4,10,1,11,15,-,-,-,10,1,11,11,-,-,-,1,3,4,4,4,-,4,10,3,13,17,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,2,-,2,2,2,-,2,7,2,9,11,2,-,2,9,1,10,12,-,-,-,2,-,2,2,2,-,2,10,3,13,15,-,-,-,1,-,1,1,-,-,-,3,-,3,3,-,-,-,-,1,1,1,1,-,1,4,-,4,5,-,-,-,9,-,9,9,122
mayo,-,-,-,2,-,2,2,1,-,1,1,1,2,3,4,-,4,12,3,15,19,-,-,-,-,-,-,-,3,-,3,23,6,29,32,5,-,5,18,2,20,25,-,1,1,2,-,2,3,1,-,1,21,5,26,27,-,-,-,-,-,-,-,-,-,-,1,-,1,1,1,-,1,3,-,3,4,2,-,2,12,-,12,14,1,-,1,15,-,15,16,-,-,-,2,1,3,3,6,-,6,13,3,16,22,-,-,-,2,-,2,2,-,-,-,5,1,6,6,-,-,-,4,1,5,5,2,-,2,17,1,18,20,3,4,7,20,2,22,29,233
junio,-,-,-,1,-,1,1,-,-,-,3,-,3,3,3,1,4,23,4,27,31,-,-,-,1,-,1,1,4,-,4,29,4,33,37,3,-,3,12,2,14,17,1,-,1,7,1,8,9,3,-,3,21,2,23,26,1,-,1,-,-,-,1,-,-,-,1,2,3,3,1,1,2,1,1,2,4,1,1,2,9,2,11,13,2,-,2,11,3,14,16,1,-,1,3,1,4,5,3,2,5,24,4,28,33,-,1,1,2,-,2,3,-,-,-,1,1,2,2,1,-,1,11,1,12,13,5,-,5,13,1,14,19,6,-,6,28,4,32,38,275
julio,1,-,1,1,-,1,2,-,-,-,4,3,7,7,5,-,5,22,3,25,30,1,-,1,1,-,1,2,7,-,7,27,2,29,36,2,1,3,18,1,19,22,1,-,1,10,-,10,11,4,1,5,23,3,26,31,-,-,-,1,-,1,1,2,-,2,3,1,4,6,-,-,-,-,1,1,1,-,-,-,11,4,15,15,3,1,4,12,4,16,20,-,-,-,4,-,4,4,5,-,5,11,2,13,18,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,3,4,7,7,2,-,2,18,3,21,23,8,1,9,18,6,24,33,270
agosto,-,-,-,2,3,5,5,-,-,-,-,1,1,1,3,1,4,20,3,23,27,-,-,-,2,1,3,3,7,-,7,19,1,20,27,3,2,5,6,3,9,14,-,-,-,7,-,7,7,5,3,8,22,1,23,31,-,-,-,1,-,1,1,-,-,-,3,3,6,6,1,1,2,3,4,7,9,-,1,1,14,2,16,17,3,1,4,13,6,19,23,2,-,2,4,-,4,6,2,1,3,19,6,25,28,1,-,1,1,1,2,3,-,-,-,7,3,10,10,2,-,2,12,5,17,19,4,-,4,11,3,14,18,2,1,3,17,5,22,25,280
septiembre,-,-,-,2,-,2,2,-,-,-,1,1,2,2,2,1,3,24,4,28,31,-,-,-,-,2,2,2,4,-,4,34,2,36,40,4,-,4,16,3,19,23,-,-,-,4,-,4,4,11,1,12,18,2,20,32,-,-,-,-,-,-,-,-,-,-,1,1,2,2,3,-,3,5,2,7,10,1,-,1,10,2,12,13,5,-,5,18,-,18,23,-,-,-,4,-,4,4,3,-,3,22,2,24,27,1,-,1,2,1,3,4,-,-,-,6,-,6,6,-,-,-,4,1,5,5,4,-,4,12,-,12,16,10,1,11,28,6,34,45,291
octubre,-,-,-,5,-,5,5,1,-,1,3,2,5,6,9,-,9,23,4,27,36,-,-,-,3,-,3,3,2,-,2,25,6,31,33,3,-,3,15,2,17,20,2,-,2,5,2,7,9,1,-,1,30,6,36,37,-,-,-,-,1,1,1,1,-,1,4,2,6,7,-,-,-,5,1,6,6,-,3,3,9,5,14,17,-,-,-,15,2,17,17,-,-,-,2,1,3,3,5,-,5,23,4,27,32,-,1,1,2,3,5,6,3,-,3,5,-,5,8,2,-,2,6,-,6,8,2,-,2,15,1,16,18,10,1,11,29,4,33,44,316
noviembre,-,-,-,1,-,1,1,-,-,-,2,-,2,2,7,1,8,23,5,28,36,-,-,-,1,2,3,3,7,-,7,26,3,29,36,1,-,1,17,7,24,25,-,-,-,5,2,7,7,3,-,3,27,6,33,36,-,-,-,2,-,2,2,-,-,-,4,-,4,4,-,-,-,3,1,4,4,3,-,3,5,-,5,8,6,-,6,14,2,16,22,-,-,-,3,1,4,4,2,-,2,15,5,20,22,-,-,-,3,4,7,7,-,-,-,5,-,5,5,2,-,2,6,3,9,11,2,1,3,11,1,12,15,9,-,9,40,6,46,55,305
diciembre,-,-,-,1,1,2,2,-,-,-,-,-,-,-,4,-,4,26,4,30,34,-,-,-,-,1,1,1,7,-,7,18,1,19,26,5,-,5,13,2,15,20,1,-,1,6,2,8,9,2,-,2,29,3,32,34,-,-,-,-,-,-,-,-,-,-,2,1,3,3,-,-,-,5,1,6,6,-,-,-,9,1,10,10,2,-,2,10,2,12,14,-,-,-,-,-,-,-,3,-,3,11,4,15,18,-,-,-,-,1,1,1,-,-,-,4,1,5,5,-,-,-,5,1,6,6,1,1,2,16,-,16,18,2,2,4,27,2,29,33,240
TOTAL,4,-,4,22,7,29,33,5,1,6,24,15,39,45,53,4,57,287,44,331,388,2,1,3,12,10,22,25,66,-,66,315,39,354,420,44,3,47,191,36,227,274,10,1,11,71,15,86,97,58,5,63,283,46,329,392,2,-,2,6,1,7,9,7,-,7,38,17,55,62,10,2,12,46,16,62,74,14,5,19,128,24,152,171,36,3,39,190,32,222,261,6,-,6,42,7,49,55,49,4,53,220,51,271,324,4,2,6,16,15,31,37,7,-,7,55,11,66,73,18,1,19,84,25,109,128,39,2,41,161,13,174,215,61,14,75,303,54,357,432,3515
VARIABLE: DÍA DEL HECHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lunes,-,-,-,5,2,7,7,-,-,-,3,1,4,4,9,1,10,45,3,48,58,1,-,1,1,1,2,3,11,-,11,60,6,66,77,9,-,9,24,3,27,36,1,-,1,7,1,8,9,7,-,7,46,5,51,58,1,-,1,1,-,1,2,-,-,-,8,1,9,9,2,-,2,7,1,8,10,4,2,6,20,4,24,30,6,2,8,29,2,31,39,-,-,-,10,2,12,12,9,-,9,31,7,38,47,1,-,1,1,4,5,6,1,-,1,13,3,16,17,4,-,4,15,4,19,23,6,-,6,24,1,25,31,10,1,11,34,4,38,49,527
martes,1,-,1,5,1,6,7,-,-,-,1,3,4,4,7,1,8,49,5,54,62,1,1,2,3,3,6,8,12,-,12,60,5,65,77,5,-,5,31,5,36,41,-,-,-,10,1,11,11,11,-,11,46,6,52,63,-,-,-,1,-,1,1,2,-,2,7,5,12,14,2,1,3,6,1,7,10,2,2,4,27,3,30,34,5,-,5,30,4,34,39,1,-,1,6,1,7,8,8,1,9,39,8,47,56,-,1,1,1,2,3,4,1,-,1,7,1,8,9,1,-,1,14,4,18,19,11,-,11,27,1,28,39,16,3,19,63,4,67,86,592
miércoles,1,-,1,5,-,5,6,1,-,1,4,-,4,5,10,1,11,50,4,54,65,-,-,-,3,2,5,5,9,-,9,46,7,53,62,14,-,14,23,5,28,42,2,-,2,14,4,18,20,9,1,10,53,6,59,69,1,-,1,-,-,-,1,-,-,-,9,1,10,10,2,-,2,9,2,11,13,2,-,2,15,3,18,20,4,-,4,38,5,43,47,-,-,-,8,1,9,9,11,-,11,43,11,54,65,2,-,2,2,3,5,7,1,-,1,8,-,8,9,1,-,1,11,5,16,17,5,-,5,26,2,28,33,11,4,15,52,13,65,80,585
jueves,1,-,1,2,-,2,3,2,-,2,4,2,6,8,9,1,10,48,4,52,62,-,-,-,2,-,2,2,11,-,11,57,5,62,73,2,-,2,33,8,41,43,1,-,1,13,-,13,14,13,1,14,50,8,58,72,-,-,-,2,-,2,2,3,-,3,4,-,4,7,1,-,1,12,4,16,17,3,-,3,20,2,22,25,7,-,7,33,2,35,42,-,-,-,9,2,11,11,10,-,10,39,3,42,52,1,-,1,6,2,8,9,2,-,2,10,1,11,13,7,-,7,16,-,16,23,7,-,7,34,6,40,47,12,2,14,64,4,68,82,607
viernes,1,-,1,3,2,5,6,2,1,3,5,2,7,10,8,-,8,44,8,52,60,-,-,-,2,1,3,3,5,-,5,40,7,47,52,8,1,9,35,7,42,51,4,-,4,8,2,10,14,10,2,12,50,7,57,69,-,-,-,-,1,1,1,-,-,-,6,5,11,11,2,1,3,6,1,7,10,2,1,3,22,4,26,29,7,1,8,24,2,26,34,2,-,2,7,-,7,9,6,-,6,34,5,39,45,-,1,1,4,-,4,5,2,-,2,8,3,11,13,1,-,1,15,4,19,20,3,2,5,24,1,25,30,11,1,12,41,8,49,61,533
sábado,-,-,-,2,2,4,4,-,-,-,4,3,7,7,5,-,5,22,8,30,35,-,-,-,1,2,3,3,15,-,15,32,8,40,55,4,2,6,25,2,27,33,2,-,2,8,3,11,13,4,-,4,17,7,24,28,-,-,-,1,-,1,1,-,-,-,3,4,7,7,1,-,1,4,3,7,8,-,-,-,17,3,20,20,3,-,3,19,5,24,27,1,-,1,2,1,3,4,3,2,5,16,6,22,27,-,-,-,1,-,1,1,-,-,-,3,1,4,4,2,-,2,10,4,14,16,4,-,4,12,2,14,18,1,1,2,25,9,34,36,347
domingo,-,-,-,-,-,-,-,-,-,-,3,4,7,7,5,-,5,29,12,41,46,-,-,-,-,1,1,1,3,-,3,20,1,21,24,2,-,2,20,6,26,28,-,1,1,11,4,15,16,4,1,5,21,7,28,33,-,-,-,1,-,1,1,2,-,2,1,1,2,4,-,-,-,2,4,6,6,1,-,1,7,5,12,13,4,-,4,17,12,29,33,2,-,2,-,-,-,2,2,1,3,18,11,29,32,-,-,-,1,4,5,5,-,-,-,6,2,8,8,2,1,3,3,4,7,10,3,-,3,14,-,14,17,-,2,2,24,12,36,38,324
TOTAL,4,-,4,22,7,29,33,5,1,6,24,15,39,45,53,4,57,287,44,331,388,2,1,3,12,10,22,25,66,-,66,315,39,354,420,44,3,47,191,36,227,274,10,1,11,71,15,86,97,58,5,63,283,46,329,392,2,-,2,6,1,7,9,7,-,7,38,17,55,62,10,2,12,46,16,62,74,14,5,19,128,24,152,171,36,3,39,190,32,222,261,6,-,6,42,7,49,55,49,4,53,220,51,271,324,4,2,6,16,15,31,37,7,-,7,55,11,66,73,18,1,19,84,25,109,128,39,2,41,161,13,174,215,61,14,75,303,54,357,432,3515
VARIABLE: RANGO DE HORA DEL HECHO (X 3 HORAS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(00:00 a 02:59),-,-,-,-,2,2,2,-,-,-,1,1,2,2,1,-,1,10,1,11,12,-,-,-,1,-,1,1,-,-,-,5,4,9,9,-,-,-,2,3,5,5,-,-,-,1,1,2,2,-,-,-,4,3,7,7,-,-,-,-,-,-,-,1,-,1,2,-,2,3,-,-,-,1,-,1,1,-,-,-,1,4,5,5,-,-,-,3,2,5,5,1,-,1,-,-,-,1,-,2,2,6,4,10,12,-,-,-,-,3,3,3,-,-,-,1,1,2,2,-,1,1,-,4,4,5,2,-,2,3,1,4,6,-,-,-,2,4,6,6,89
