COMPORTAMIENTO DE LAS LESIONES NO FATALES POR VIOLENCIA INTERPERSONAL EN BOGOTÁ D.C AÑO 2021 / LOCALIDAD DEL HECHO,Antonio Nariño,Antonio Nariño.1,Antonio Nariño.2,Antonio Nariño.3,Antonio Nariño.4,Antonio Nariño.5,Antonio Nariño.6,Barrios Unidos,Barrios Unidos.1,Barrios Unidos.2,Barrios Unidos.3,Barrios Unidos.4,Barrios Unidos.5,Barrios Unidos.6,Bosa,Bosa.1,Bosa.2,Bosa.3,Bosa.4,Bosa.5,Bosa.6,Chapinero,Chapinero.1,Chapinero.2,Chapinero.3,Chapinero.4,Chapinero.5,Chapinero.6,Ciudad Bolívar,Ciudad Bolívar.1,Ciudad Bolívar.2,Ciudad Bolívar.3,Ciudad Bolívar.4,Ciudad Bolívar.5,Ciudad Bolívar.6,Engativá,Engativá.1,Engativá.2,Engativá.3,Engativá.4,Engativá.5,Engativá.6,Fontibón,Fontibón.1,Fontibón.2,Fontibón.3,Fontibón.4,Fontibón.5,Fontibón.6,Kennedy,Kennedy.1,Kennedy.2,Kennedy.3,Kennedy.4,Kennedy.5,Kennedy.6,La Candelaria,La Candelaria.1,La Candelaria.2,La Candelaria.3,La Candelaria.4,La Candelaria.5,La Candelaria.6,Mártires,Mártires.1,Mártires.2,Mártires.3,Mártires.4,Mártires.5,Mártires.6,Puente Aranda,Puente Aranda.1,Puente Aranda.2,Puente Aranda.3,Puente Aranda.4,Puente Aranda.5,Puente Aranda.6,Rafael Uribe Uribe,Rafael Uribe Uribe.1,Rafael Uribe Uribe.2,Rafael Uribe Uribe.3,Rafael Uribe Uribe.4,Rafael Uribe Uribe.5,Rafael Uribe Uribe.6,San Cristóbal,San Cristóbal.1,San Cristóbal.2,San Cristóbal.3,San Cristóbal.4,San Cristóbal.5,San Cristóbal.6,Santafé,Santafé.1,Santafé.2,Santafé.3,Santafé.4,Santafé.5,Santafé.6,Suba,Suba.1,Suba.2,Suba.3,Suba.4,Suba.5,Suba.6,Sumapaz,Sumapaz.1,Sumapaz.2,Sumapaz.3,Sumapaz.4,Sumapaz.5,Sumapaz.6,Teusaquillo,Teusaquillo.1,Teusaquillo.2,Teusaquillo.3,Teusaquillo.4,Teusaquillo.5,Teusaquillo.6,Tunjuelito,Tunjuelito.1,Tunjuelito.2,Tunjuelito.3,Tunjuelito.4,Tunjuelito.5,Tunjuelito.6,Usaquén,Usaquén.1,Usaquén.2,Usaquén.3,Usaquén.4,Usaquén.5,Usaquén.6,Usme,Usme.1,Usme.2,Usme.3,Usme.4,Usme.5,Usme.6,Sin información,Sin información.1,Sin información.2,Sin información.3,Sin información.4,Sin información.5,Sin información.6,CIFRA
Punzante,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,3,3,-,-,-,3,-,1,1,-,-,-,1,-,-,-,-,-,-,-,1,1,2,-,-,-,2,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,1,1,2,-,-,-,2,-,-,-,-,-,-,-,12
Térmico,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,1,1,-,-,-,1,-,1,1,-,1,1,2,11
Tóxico,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5
Por determinar,3,24,27,1,6,7,34,6,39,45,-,17,17,62,20,123,143,7,46,53,196,3,43,46,2,14,16,62,9,115,124,8,44,52,176,7,78,85,2,44,46,131,4,72,76,2,23,25,101,12,287,299,4,70,74,373,-,31,31,-,8,8,39,-,88,88,2,34,36,124,2,73,75,1,17,18,93,7,65,72,2,27,29,101,8,78,86,2,19,21,107,5,48,53,2,8,10,63,15,115,130,1,41,42,172,-,-,-,-,-,-,-,2,34,36,-,9,9,45,3,26,29,1,9,10,39,6,74,80,1,14,15,95,13,67,80,2,17,19,99,39,298,337,7,45,52,389,2501
TOTAL,14,196,210,7,74,81,291,9,246,255,4,102,106,361,79,1076,1155,48,497,545,1700,14,298,312,6,124,130,442,62,905,967,49,454,503,1470,35,788,823,22,362,384,1207,26,525,551,7,189,196,747,91,1886,1977,42,753,795,2772,3,147,150,2,48,50,200,12,557,569,11,175,186,755,17,434,451,12,138,150,601,46,494,540,25,282,307,847,60,644,704,22,312,334,1038,8,275,283,11,127,138,421,63,994,1057,26,421,447,1504,-,-,-,-,2,2,2,3,228,231,6,78,84,315,20,284,304,12,132,144,448,27,526,553,17,171,188,741,66,662,728,37,318,355,1083,142,1558,1700,28,326,354,2054,18999
VARIABLE: DIAGNÓSTICO TOPOGRÁFICO DE LA LESIÓN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piel y faneras,2,14,16,-,1,1,17,-,8,8,-,2,2,10,5,33,38,5,14,19,57,-,13,13,-,1,1,14,4,27,31,3,18,21,52,2,25,27,-,13,13,40,-,12,12,-,4,4,16,7,51,58,5,20,25,83,-,6,6,-,1,1,7,3,17,20,-,4,4,24,1,13,14,2,2,4,18,-,12,12,1,7,8,20,4,30,34,2,14,16,50,-,10,10,2,4,6,16,5,33,38,2,12,14,52,-,-,-,-,-,-,-,-,8,8,-,2,2,10,3,8,11,-,4,4,15,2,21,23,1,7,8,31,7,25,32,1,11,12,44,13,27,40,4,15,19,59,635
Politraumatismo,6,77,83,3,36,39,122,3,91,94,1,33,34,128,31,445,476,22,242,264,740,6,108,114,2,48,50,164,29,384,413,24,196,220,633,18,309,327,8,156,164,491,14,196,210,3,67,70,280,44,699,743,16,329,345,1088,1,38,39,2,15,17,56,7,191,198,7,59,66,264,6,154,160,8,59,67,227,19,203,222,12,133,145,367,30,261,291,10,136,146,437,2,100,102,3,57,60,162,34,390,424,17,190,207,631,-,-,-,-,-,-,-,1,68,69,4,26,30,99,7,139,146,7,56,63,209,13,211,224,12,69,81,305,23,284,307,21,148,169,476,50,555,605,8,115,123,728,7607
Trauma área Pélvica,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,2,2,5,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,3,3,-,1,1,4,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,1,1,-,1,1,2,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,4,4,-,1,1,5,-,2,2,-,-,-,2,33
Trauma craneano,-,6,6,-,1,1,7,-,10,10,-,-,-,10,3,47,50,-,12,12,62,-,7,7,-,2,2,9,1,39,40,-,5,5,45,1,33,34,2,12,14,48,2,12,14,-,5,5,19,1,70,71,-,16,16,87,-,7,7,-,2,2,9,1,19,20,-,5,5,25,1,13,14,-,1,1,15,-,17,17,-,7,7,24,3,21,24,-,4,4,28,-,10,10,-,1,1,11,2,24,26,-,4,4,30,-,-,-,-,-,-,-,-,10,10,-,3,3,13,-,11,11,-,5,5,16,-,18,18,-,6,6,24,2,23,25,-,7,7,32,3,62,65,-,6,6,71,585
Trauma de abdomen,-,-,-,-,-,-,-,-,1,1,-,-,-,1,1,4,5,-,-,-,5,-,3,3,-,1,1,4,-,2,2,-,2,2,4,-,2,2,-,2,2,4,-,-,-,-,-,-,-,-,3,3,1,2,3,6,-,4,4,-,-,-,4,-,2,2,-,3,3,5,-,2,2,-,-,-,2,1,4,5,-,1,1,6,-,3,3,-,-,-,3,-,1,1,-,3,3,4,1,2,3,-,2,2,5,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,2,2,-,2,2,4,-,3,3,-,1,1,4,1,2,3,-,1,1,4,1,7,8,-,1,1,9,76
Trauma de cuello,1,-,1,-,1,1,2,-,-,-,-,-,-,-,1,8,9,-,5,5,14,-,-,-,-,1,1,1,-,9,9,-,4,4,13,-,6,6,1,-,1,7,-,6,6,-,2,2,8,2,12,14,1,9,10,24,-,3,3,-,-,-,3,-,3,3,1,2,3,6,-,3,3,-,1,1,4,-,3,3,-,1,1,4,-,1,1,-,2,2,3,-,1,1,-,-,-,1,-,7,7,-,3,3,10,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,1,1,-,1,1,2,-,3,3,-,1,1,4,1,3,4,-,1,1,5,-,12,12,2,4,6,18,132
Trauma de miembros,-,22,22,1,15,16,38,-,33,33,-,17,17,50,9,145,154,5,78,83,237,3,45,48,2,25,27,75,4,132,136,6,66,72,208,3,111,114,3,51,54,168,-,75,75,-,39,39,114,5,286,291,5,138,143,434,1,20,21,-,7,7,28,-,107,107,1,28,29,136,5,62,67,-,32,32,99,7,82,89,2,32,34,123,6,97,103,3,45,48,151,-,47,47,1,20,21,68,3,140,143,5,70,75,218,-,-,-,-,-,-,-,-,40,40,-,16,16,56,2,32,34,2,23,25,59,3,67,70,1,33,34,104,8,116,124,5,51,56,180,14,210,224,2,59,61,285,2831
Trauma de tórax,-,7,7,-,1,1,8,-,5,5,-,2,2,7,2,36,38,-,13,13,51,-,10,10,-,2,2,12,5,34,39,-,6,6,45,-,30,30,1,8,9,39,1,14,15,-,3,3,18,-,41,41,-,15,15,56,1,4,5,-,1,1,6,-,15,15,-,3,3,18,-,8,8,-,1,1,9,2,16,18,1,5,6,24,3,29,32,-,5,5,37,-,10,10,-,1,1,11,1,21,22,-,7,7,29,-,-,-,-,1,1,1,-,8,8,-,3,3,11,-,4,4,-,2,2,6,1,14,15,-,1,1,16,3,20,23,-,12,12,35,2,44,46,-,10,10,56,495
Trauma facial,2,50,52,2,14,16,68,-,61,61,3,31,34,95,10,244,254,9,90,99,353,3,72,75,-,31,31,106,10,176,186,7,111,118,304,5,198,203,5,74,79,282,5,140,145,2,46,48,193,19,451,470,10,158,168,638,-,33,33,-,15,15,48,1,116,117,1,38,39,156,2,105,107,1,24,25,132,11,99,110,7,71,78,188,7,129,136,5,89,94,230,1,52,53,3,35,38,91,7,262,269,2,93,95,364,-,-,-,-,1,1,1,1,58,59,2,18,20,79,5,61,66,2,28,30,96,2,117,119,2,38,40,159,10,130,140,6,68,74,214,21,344,365,5,74,79,444,4241
Por determinar,3,20,23,1,5,6,29,6,37,43,-,17,17,60,17,111,128,7,41,48,176,2,40,42,2,13,15,57,9,100,109,9,45,54,163,6,71,77,2,45,47,124,4,69,73,2,23,25,98,13,272,285,4,66,70,355,-,31,31,-,7,7,38,-,86,86,1,32,33,119,2,73,75,1,17,18,93,6,58,64,2,25,27,91,7,72,79,2,17,19,98,5,44,49,2,6,8,57,10,114,124,-,39,39,163,-,-,-,-,-,-,-,1,31,32,-,9,9,41,3,26,29,1,11,12,41,6,70,76,1,14,15,91,11,55,66,4,18,22,88,38,295,333,7,42,49,382,2364
TOTAL,14,196,210,7,74,81,291,9,246,255,4,102,106,361,79,1076,1155,48,497,545,1700,14,298,312,6,124,130,442,62,905,967,49,454,503,1470,35,788,823,22,362,384,1207,26,525,551,7,189,196,747,91,1886,1977,42,753,795,2772,3,147,150,2,48,50,200,12,557,569,11,175,186,755,17,434,451,12,138,150,601,46,494,540,25,282,307,847,60,644,704,22,312,334,1038,8,275,283,11,127,138,421,63,994,1057,26,421,447,1504,-,-,-,-,2,2,2,3,228,231,6,78,84,315,20,284,304,12,132,144,448,27,526,553,17,171,188,741,66,662,728,37,318,355,1083,142,1558,1700,28,326,354,2054,18999
VARIABLE: DÍAS DE INCAPACIDAD MÉDICO LEGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 a 30,11,164,175,6,66,72,247,3,199,202,4,85,89,291,56,899,955,41,439,480,1435,11,244,255,4,108,112,367,50,743,793,41,403,444,1237,26,661,687,20,307,327,1014,22,442,464,5,164,169,633,77,1539,1616,36,673,709,2325,3,110,113,2,40,42,155,11,452,463,8,137,145,608,14,342,356,11,121,132,488,37,398,435,23,247,270,705,53,530,583,19,289,308,891,4,217,221,9,117,126,347,47,828,875,25,375,400,1275,-,-,-,-,2,2,2,2,184,186,6,68,74,260,16,242,258,11,121,132,390,21,439,460,16,154,170,630,51,566,617,33,295,328,945,105,1242,1347,22,279,301,1648,15893
31 a 90,-,8,8,-,-,-,8,-,10,10,-,2,2,12,3,58,61,-,9,9,70,-,7,7,-,2,2,9,3,59,62,-,6,6,68,3,46,49,-,8,8,57,-,12,12,-,2,2,14,3,65,68,1,10,11,79,-,5,5,-,-,-,5,1,16,17,1,3,4,21,-,16,16,-,-,-,16,3,30,33,-,5,5,38,-,35,35,-,4,4,39,-,9,9,-,2,2,11,1,47,48,-,5,5,53,-,-,-,-,-,-,-,-,11,11,-,-,-,11,1,11,12,-,1,1,13,-,15,15,-,2,2,17,3,34,37,1,6,7,44,4,58,62,-,2,2,64,649
Más de 90,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,10
Cero días y Sin información,3,24,27,1,8,9,36,6,36,42,-,15,15,57,20,118,138,7,49,56,194,3,47,50,2,14,16,66,9,102,111,8,45,53,164,6,80,86,2,47,49,135,4,71,75,2,23,25,100,11,282,293,5,70,75,368,-,32,32,-,8,8,40,-,88,88,2,35,37,125,3,76,79,1,17,18,97,6,66,72,2,30,32,104,7,79,86,3,19,22,108,4,49,53,2,8,10,63,15,118,133,1,40,41,174,-,-,-,-,-,-,-,1,33,34,-,10,10,44,3,30,33,1,10,11,44,6,71,77,1,15,16,93,12,62,74,3,17,20,94,33,257,290,6,45,51,341,2447
TOTAL,14,196,210,7,74,81,291,9,246,255,4,102,106,361,79,1076,1155,48,497,545,1700,14,298,312,6,124,130,442,62,905,967,49,454,503,1470,35,788,823,22,362,384,1207,26,525,551,7,189,196,747,91,1886,1977,42,753,795,2772,3,147,150,2,48,50,200,12,557,569,11,175,186,755,17,434,451,12,138,150,601,46,494,540,25,282,307,847,60,644,704,22,312,334,1038,8,275,283,11,127,138,421,63,994,1057,26,421,447,1504,-,-,-,-,2,2,2,3,228,231,6,78,84,315,20,284,304,12,132,144,448,27,526,553,17,171,188,741,66,662,728,37,318,355,1083,142,1558,1700,28,326,354,2054,18999
VARIABLE: PAÍS DE NACIMIENTO DE LA VÍCTIMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alemania,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Argentina,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,1
Brasil,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Chile,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
China,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3
Colombia,11,185,196,5,68,73,269,7,220,227,4,97,101,328,76,1033,1109,48,469,517,1626,12,268,280,6,115,121,401,61,879,940,48,438,486,1426,31,759,790,22,342,364,1154,26,498,524,7,171,178,702,84,1762,1846,40,705,745,2591,3,142,145,2,47,49,194,11,492,503,11,161,172,675,17,417,434,10,132,142,576,46,476,522,23,265,288,810,60,631,691,22,304,326,1017,7,262,269,11,117,128,397,53,946,999,26,389,415,1414,-,-,-,-,2,2,2,2,208,210,3,74,77,287,16,274,290,10,127,137,427,25,498,523,17,163,180,703,65,655,720,37,308,345,1065,123,1377,1500,24,302,326,1826,17890
Corea del Sur,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3
Ecuador,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,4
España,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Estados Unidos,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,2,2,-,-,-,2,7
Italia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,4
Kenia,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Perú,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3
Polonia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Portugal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Venezuela,2,11,13,2,6,8,21,1,24,25,-,5,5,30,3,38,41,-,27,27,68,2,22,24,-,8,8,32,1,25,26,-,16,16,42,4,29,33,-,17,17,50,-,22,22,-,18,18,40,6,122,128,2,47,49,177,-,3,3,-,1,1,4,1,61,62,-,14,14,76,-,11,11,1,5,6,17,-,17,17,2,16,18,35,-,12,12,-,8,8,20,1,13,14,-,10,10,24,9,44,53,-,30,30,83,-,-,-,-,-,-,-,1,18,19,3,4,7,26,4,9,13,2,5,7,20,2,25,27,-,7,7,34,1,5,6,-,10,10,16,19,166,185,4,24,28,213,1028
Sin información,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,3,3,-,1,1,4,-,1,1,-,1,1,2,-,1,1,1,-,1,2,-,-,-,-,3,3,3,-,3,3,-,-,-,3,1,2,3,-,1,1,4,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,5,5,1,-,1,6,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,4,-,1,1,5,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,9,9,-,-,-,9,48
TOTAL,14,196,210,7,74,81,291,9,246,255,4,102,106,361,79,1076,1155,48,497,545,1700,14,298,312,6,124,130,442,62,905,967,49,454,503,1470,35,788,823,22,362,384,1207,26,525,551,7,189,196,747,91,1886,1977,42,753,795,2772,3,147,150,2,48,50,200,12,557,569,11,175,186,755,17,434,451,12,138,150,601,46,494,540,25,282,307,847,60,644,704,22,312,334,1038,8,275,283,11,127,138,421,63,994,1057,26,421,447,1504,-,-,-,-,2,2,2,3,228,231,6,78,84,315,20,284,304,12,132,144,448,27,526,553,17,171,188,741,66,662,728,37,318,355,1083,142,1558,1700,28,326,354,2054,18999
VARIABLE: ESCENARIO DEL HECHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
