VIOLENCIA INTRAFAMILIAR (VIF) EN COLOMBIA AÑO 2020 / DEPARTAMENTO DEL HECHO DANE,Amazonas,Amazonas.1,Amazonas.2,Amazonas.3,Amazonas.4,Amazonas.5,Amazonas.6,Antioquia,Antioquia.1,Antioquia.2,Antioquia.3,Antioquia.4,Antioquia.5,Antioquia.6,Arauca,Arauca.1,Arauca.2,Arauca.3,Arauca.4,Arauca.5,Arauca.6,"Archipiélago de San Andrés, Providencia y Santa Catalina","Archipiélago de San Andrés, Providencia y Santa Catalina.1","Archipiélago de San Andrés, Providencia y Santa Catalina.2","Archipiélago de San Andrés, Providencia y Santa Catalina.3","Archipiélago de San Andrés, Providencia y Santa Catalina.4","Archipiélago de San Andrés, Providencia y Santa Catalina.5","Archipiélago de San Andrés, Providencia y Santa Catalina.6",Atlántico,Atlántico.1,Atlántico.2,Atlántico.3,Atlántico.4,Atlántico.5,Atlántico.6,"Bogotá, D.C.","Bogotá, D.C..1","Bogotá, D.C..2","Bogotá, D.C..3","Bogotá, D.C..4","Bogotá, D.C..5","Bogotá, D.C..6",Bolívar,Bolívar.1,Bolívar.2,Bolívar.3,Bolívar.4,Bolívar.5,Bolívar.6,Boyacá,Boyacá.1,Boyacá.2,Boyacá.3,Boyacá.4,Boyacá.5,Boyacá.6,Caldas,Caldas.1,Caldas.2,Caldas.3,Caldas.4,Caldas.5,Caldas.6,Caquetá,Caquetá.1,Caquetá.2,Caquetá.3,Caquetá.4,Caquetá.5,Caquetá.6,Casanare,Casanare.1,Casanare.2,Casanare.3,Casanare.4,Casanare.5,Casanare.6,Cauca,Cauca.1,Cauca.2,Cauca.3,Cauca.4,Cauca.5,Cauca.6,Cesar,Cesar.1,Cesar.2,Cesar.3,Cesar.4,Cesar.5,Cesar.6,Chocó,Chocó.1,Chocó.2,Chocó.3,Chocó.4,Chocó.5,Chocó.6,Córdoba,Córdoba.1,Córdoba.2,Córdoba.3,Córdoba.4,Córdoba.5,Córdoba.6,Cundinamarca,Cundinamarca.1,Cundinamarca.2,Cundinamarca.3,Cundinamarca.4,Cundinamarca.5,Cundinamarca.6,Guainía,Guainía.1,Guainía.2,Guainía.3,Guainía.4,Guainía.5,Guainía.6,Guaviare,Guaviare.1,Guaviare.2,Guaviare.3,Guaviare.4,Guaviare.5,Guaviare.6,Huila,Huila.1,Huila.2,Huila.3,Huila.4,Huila.5,Huila.6,La Guajira,La Guajira.1,La Guajira.2,La Guajira.3,La Guajira.4,La Guajira.5,La Guajira.6,Magdalena,Magdalena.1,Magdalena.2,Magdalena.3,Magdalena.4,Magdalena.5,Magdalena.6,Meta,Meta.1,Meta.2,Meta.3,Meta.4,Meta.5,Meta.6,Nariño,Nariño.1,Nariño.2,Nariño.3,Nariño.4,Nariño.5,Nariño.6,Norte de Santander,Norte de Santander.1,Norte de Santander.2,Norte de Santander.3,Norte de Santander.4,Norte de Santander.5,Norte de Santander.6,Putumayo,Putumayo.1,Putumayo.2,Putumayo.3,Putumayo.4,Putumayo.5,Putumayo.6,Quindío,Quindío.1,Quindío.2,Quindío.3,Quindío.4,Quindío.5,Quindío.6,Risaralda,Risaralda.1,Risaralda.2,Risaralda.3,Risaralda.4,Risaralda.5,Risaralda.6,Santander,Santander.1,Santander.2,Santander.3,Santander.4,Santander.5,Santander.6,Sucre,Sucre.1,Sucre.2,Sucre.3,Sucre.4,Sucre.5,Sucre.6,Tolima,Tolima.1,Tolima.2,Tolima.3,Tolima.4,Tolima.5,Tolima.6,Valle del Cauca,Valle del Cauca.1,Valle del Cauca.2,Valle del Cauca.3,Valle del Cauca.4,Valle del Cauca.5,Valle del Cauca.6,Vaupés,Vaupés.1,Vaupés.2,Vaupés.3,Vaupés.4,Vaupés.5,Vaupés.6,Vichada,Vichada.1,Vichada.2,Vichada.3,Vichada.4,Vichada.5,Vichada.6,CIFRA
Corto punzante,-,2,2,-,-,-,2,-,29,29,-,8,8,37,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,38,38,-,14,14,52,-,5,5,-,2,2,7,-,8,8,-,1,1,9,-,2,2,-,1,1,3,-,1,1,-,-,-,1,-,2,2,-,-,-,2,-,4,4,-,3,3,7,-,-,-,-,4,4,4,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,17,17,-,4,4,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6,-,2,2,8,-,1,1,-,-,-,1,-,1,1,-,1,1,2,-,5,5,-,-,-,5,-,4,4,-,1,1,5,-,2,2,-,2,2,4,-,-,-,-,-,-,-,-,3,3,-,3,3,6,-,2,2,-,2,2,4,-,13,13,-,6,6,19,-,-,-,-,-,-,-,-,8,8,-,3,3,11,-,10,10,-,12,12,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,238
Generadores de asfixia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Mecanismo múltiple,-,-,-,-,5,5,5,-,140,140,-,239,239,379,-,6,6,-,25,25,31,-,6,6,-,4,4,10,-,48,48,-,100,100,148,-,376,376,-,548,548,924,-,27,27,-,28,28,55,-,39,39,-,52,52,91,-,6,6,-,17,17,23,-,1,1,-,3,3,4,-,15,15,-,28,28,43,-,13,13,-,30,30,43,-,10,10,-,19,19,29,-,2,2,-,4,4,6,-,-,-,-,3,3,3,-,81,81,-,124,124,205,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,26,26,-,39,39,65,-,3,3,-,4,4,7,-,28,28,-,46,46,74,-,18,18,-,42,42,60,-,15,15,-,27,27,42,-,11,11,-,14,14,25,-,6,6,-,9,9,15,-,16,16,-,35,35,51,-,11,11,-,18,18,29,-,29,29,-,46,46,75,-,2,2,-,5,5,7,-,34,34,-,63,63,97,-,55,55,-,102,102,157,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2705
Proyectil de arma de fuego,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,2,2,-,1,1,3,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16
Punzante,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11
Térmico,-,-,-,-,-,-,-,-,-,-,-,5,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12
Por determinar,-,-,-,-,1,1,1,-,32,32,-,85,85,117,-,6,6,-,10,10,16,-,-,-,-,2,2,2,-,22,22,-,37,37,59,-,112,112,-,245,245,357,-,1,1,-,14,14,15,-,11,11,-,22,22,33,-,2,2,-,6,6,8,-,3,3,-,7,7,10,-,3,3,-,16,16,19,-,5,5,-,31,31,36,-,1,1,-,4,4,5,-,-,-,-,2,2,2,-,-,-,-,5,5,5,-,27,27,-,43,43,70,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,13,13,-,24,24,37,-,-,-,-,6,6,6,-,9,9,-,13,13,22,-,16,16,-,33,33,49,-,3,3,-,20,20,23,-,10,10,-,21,21,31,-,1,1,-,5,5,6,-,2,2,-,8,8,10,-,5,5,-,13,13,18,-,19,19,-,44,44,63,-,1,1,-,7,7,8,-,17,17,-,29,29,46,-,16,16,-,55,55,71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1146
VIOLENCIA CONTRA EL ADULTO MAYOR (VIF),-,2,2,-,2,2,4,-,109,109,-,127,127,236,-,4,4,-,7,7,11,-,3,3,-,3,3,6,-,42,42,-,44,44,86,-,216,216,-,216,216,432,-,13,13,-,14,14,27,-,16,16,-,19,19,35,-,1,1,-,2,2,3,-,1,1,-,2,2,3,-,4,4,-,9,9,13,-,18,18,-,22,22,40,-,3,3,-,7,7,10,-,-,-,-,1,1,1,-,8,8,-,7,7,15,-,54,54,-,61,61,115,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,13,13,-,17,17,30,-,7,7,-,5,5,12,-,14,14,-,22,22,36,-,17,17,-,12,12,29,-,11,11,-,15,15,26,-,16,16,-,23,23,39,-,2,2,-,2,2,4,-,8,8,-,14,14,22,-,10,10,-,16,16,26,-,32,32,-,31,31,63,-,9,9,-,1,1,10,-,32,32,-,27,27,59,-,42,42,-,58,58,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1495
Abrasivo,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,3,3,-,2,2,5,-,12,12,-,8,8,20,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,2,2,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,43
Agente químico,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
Agentes y mecanismos biológicos,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Biodinámico,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
Contundente,-,1,1,-,1,1,2,-,55,55,-,71,71,126,-,1,1,-,2,2,3,-,-,-,-,1,1,1,-,25,25,-,27,27,52,-,85,85,-,110,110,195,-,8,8,-,6,6,14,-,8,8,-,13,13,21,-,1,1,-,2,2,3,-,1,1,-,2,2,3,-,3,3,-,1,1,4,-,8,8,-,12,12,20,-,2,2,-,5,5,7,-,-,-,-,-,-,-,-,5,5,-,7,7,12,-,35,35,-,31,31,66,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,3,3,-,9,9,12,-,6,6,-,4,4,10,-,5,5,-,13,13,18,-,6,6,-,6,6,12,-,6,6,-,9,9,15,-,11,11,-,12,12,23,-,1,1,-,-,-,1,-,3,3,-,9,9,12,-,4,4,-,8,8,12,-,18,18,-,14,14,32,-,4,4,-,1,1,5,-,14,14,-,9,9,23,-,16,16,-,30,30,46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,751
Cortante,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,5,5,-,2,2,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,1,1,-,1,1,2,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21
Corto contundente,-,-,-,-,-,-,-,-,9,9,-,3,3,12,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,12,12,-,5,5,17,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,1,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,4,4,-,5,5,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,3,3,-,-,-,3,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,2,2,-,3,3,5,-,2,2,-,-,-,2,-,1,1,-,1,1,2,-,5,5,-,2,2,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,70
Corto punzante,-,1,1,-,-,-,1,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,1,1,5,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,2,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17
Mecanismo múltiple,-,-,-,-,-,-,-,-,31,31,-,23,23,54,-,2,2,-,-,-,2,-,-,-,-,1,1,1,-,9,9,-,6,6,15,-,44,44,-,31,31,75,-,2,2,-,3,3,5,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,1,1,-,-,-,1,-,1,1,-,1,1,2,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,6,6,-,8,8,14,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,5,5,-,1,1,6,-,-,-,-,-,-,-,-,3,3,-,3,3,6,-,4,4,-,1,1,5,-,-,-,-,1,1,1,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,5,5,-,3,3,8,-,1,1,-,2,2,3,-,4,4,-,2,2,6,-,2,2,-,-,-,2,-,14,14,-,4,4,18,-,9,9,-,9,9,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,252
Proyectil de arma de fuego,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Por determinar,-,-,-,-,1,1,1,-,12,12,-,25,25,37,-,1,1,-,3,3,4,-,1,1,-,1,1,2,-,5,5,-,8,8,13,-,54,54,-,59,59,113,-,2,2,-,4,4,6,-,6,6,-,5,5,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6,6,-,5,5,-,9,9,14,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,6,6,-,14,14,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,7,7,8,-,1,1,-,1,1,2,-,4,4,-,4,4,8,-,3,3,-,5,5,8,-,4,4,-,4,4,8,-,3,3,-,8,8,11,-,-,-,-,2,2,2,-,-,-,-,2,2,2,-,4,4,-,5,5,9,-,4,4,-,9,9,13,-,-,-,-,-,-,-,-,2,2,-,9,9,11,-,10,10,-,14,14,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,335
TOTAL,16,12,28,21,21,42,70,319,597,916,373,1068,1441,2357,52,39,91,55,92,147,238,6,17,23,10,33,43,66,67,201,268,78,347,425,693,753,1278,2031,765,1950,2715,4746,31,81,112,41,133,174,286,82,179,261,87,251,338,599,14,33,47,43,53,96,143,4,10,14,14,35,49,63,84,58,142,81,118,199,341,37,71,108,37,163,200,308,26,48,74,39,103,142,216,2,5,7,7,18,25,32,5,22,27,17,50,67,94,225,378,603,229,588,817,1420,1,5,6,6,5,11,17,3,2,5,1,5,6,11,39,101,140,55,165,220,360,16,37,53,15,52,67,120,45,91,136,33,144,177,313,118,109,227,137,190,327,554,27,73,100,26,130,156,256,50,93,143,56,181,237,380,12,19,31,24,40,64,95,16,55,71,35,108,143,214,32,50,82,45,104,149,231,111,228,339,124,381,505,844,9,21,30,10,38,48,78,99,176,275,114,265,379,654,89,198,287,96,424,520,807,1,8,9,3,5,8,17,1,-,1,-,-,-,1,16624
VARIABLE: DIAGNÓSTICO TOPOGRÁFICO DE LA LESIÓN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"VIOLENCIA CONTRA NIÑOS, NIÑAS Y ADOLESCENTES (VIF)",16,-,16,21,-,21,37,319,-,319,373,-,373,692,52,-,52,55,-,55,107,6,-,6,10,-,10,16,67,-,67,78,-,78,145,753,-,753,765,-,765,1518,31,-,31,41,-,41,72,82,-,82,87,-,87,169,14,-,14,43,-,43,57,4,-,4,14,-,14,18,84,-,84,81,-,81,165,37,-,37,37,-,37,74,26,-,26,39,-,39,65,2,-,2,7,-,7,9,5,-,5,17,-,17,22,225,-,225,229,-,229,454,1,-,1,6,-,6,7,3,-,3,1,-,1,4,39,-,39,55,-,55,94,16,-,16,15,-,15,31,45,-,45,33,-,33,78,118,-,118,137,-,137,255,27,-,27,26,-,26,53,50,-,50,56,-,56,106,12,-,12,24,-,24,36,16,-,16,35,-,35,51,32,-,32,45,-,45,77,111,-,111,124,-,124,235,9,-,9,10,-,10,19,99,-,99,114,-,114,213,89,-,89,96,-,96,185,1,-,1,3,-,3,4,1,-,1,-,-,-,1,5069
Piel y faneras,-,-,-,-,-,-,-,12,-,12,6,-,6,18,-,-,-,2,-,2,2,-,-,-,-,-,-,-,1,-,1,-,-,-,1,41,-,41,40,-,40,81,-,-,-,-,-,-,-,2,-,2,5,-,5,7,-,-,-,1,-,1,1,1,-,1,-,-,-,1,15,-,15,10,-,10,25,2,-,2,-,-,-,2,1,-,1,-,-,-,1,-,-,-,-,-,-,-,1,-,1,1,-,1,2,19,-,19,19,-,19,38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,4,6,-,6,10,2,-,2,2,-,2,4,1,-,1,-,-,-,1,1,-,1,2,-,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,1,-,1,1,-,1,2,1,-,1,-,-,-,1,2,-,2,1,-,1,3,1,-,1,2,-,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,207
Politraumatismo,5,-,5,4,-,4,9,160,-,160,178,-,178,338,32,-,32,31,-,31,63,6,-,6,9,-,9,15,47,-,47,57,-,57,104,242,-,242,238,-,238,480,21,-,21,28,-,28,49,34,-,34,38,-,38,72,7,-,7,13,-,13,20,1,-,1,9,-,9,10,29,-,29,29,-,29,58,19,-,19,20,-,20,39,15,-,15,25,-,25,40,1,-,1,5,-,5,6,2,-,2,7,-,7,9,89,-,89,89,-,89,178,-,-,-,1,-,1,1,1,-,1,-,-,-,1,20,-,20,19,-,19,39,12,-,12,8,-,8,20,17,-,17,13,-,13,30,49,-,49,48,-,48,97,10,-,10,10,-,10,20,36,-,36,34,-,34,70,8,-,8,12,-,12,20,9,-,9,19,-,19,28,11,-,11,12,-,12,23,42,-,42,54,-,54,96,6,-,6,6,-,6,12,38,-,38,46,-,46,84,46,-,46,29,-,29,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2106
Trauma área pélvica,-,-,-,-,-,-,-,3,-,3,13,-,13,16,1,-,1,4,-,4,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,3,4,-,4,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,1,-,1,4,-,4,5,1,-,1,-,-,-,1,-,-,-,3,-,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,6,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,2,-,2,3,1,-,1,-,-,-,1,-,-,-,1,-,1,1,-,-,-,1,-,1,1,-,-,-,-,-,-,-,1,-,1,1,-,1,2,2,-,2,1,-,1,3,-,-,-,-,-,-,-,1,-,1,3,-,3,4,-,-,-,1,-,1,1,1,-,1,-,-,-,1,-,-,-,-,-,-,-,66
