COMPORTAMIENTO DE LAS LESIONES NO FATALES POR VIOLENCIA DE PAREJA EN COLOMBIA AÑO 2021 / DEPARTAMENTO DEL HECHO DANE,Amazonas,Amazonas.1,Amazonas.2,Amazonas.3,Amazonas.4,Amazonas.5,Amazonas.6,Antioquia,Antioquia.1,Antioquia.2,Antioquia.3,Antioquia.4,Antioquia.5,Antioquia.6,Arauca,Arauca.1,Arauca.2,Arauca.3,Arauca.4,Arauca.5,Arauca.6,"Archipiélago de San Andrés, Providencia y Santa Catalina","Archipiélago de San Andrés, Providencia y Santa Catalina.1","Archipiélago de San Andrés, Providencia y Santa Catalina.2","Archipiélago de San Andrés, Providencia y Santa Catalina.3","Archipiélago de San Andrés, Providencia y Santa Catalina.4","Archipiélago de San Andrés, Providencia y Santa Catalina.5","Archipiélago de San Andrés, Providencia y Santa Catalina.6",Atlántico,Atlántico.1,Atlántico.2,Atlántico.3,Atlántico.4,Atlántico.5,Atlántico.6,"Bogotá, D.C.","Bogotá, D.C..1","Bogotá, D.C..2","Bogotá, D.C..3","Bogotá, D.C..4","Bogotá, D.C..5","Bogotá, D.C..6",Bolívar,Bolívar.1,Bolívar.2,Bolívar.3,Bolívar.4,Bolívar.5,Bolívar.6,Boyacá,Boyacá.1,Boyacá.2,Boyacá.3,Boyacá.4,Boyacá.5,Boyacá.6,Caldas,Caldas.1,Caldas.2,Caldas.3,Caldas.4,Caldas.5,Caldas.6,Caquetá,Caquetá.1,Caquetá.2,Caquetá.3,Caquetá.4,Caquetá.5,Caquetá.6,Casanare,Casanare.1,Casanare.2,Casanare.3,Casanare.4,Casanare.5,Casanare.6,Cauca,Cauca.1,Cauca.2,Cauca.3,Cauca.4,Cauca.5,Cauca.6,Cesar,Cesar.1,Cesar.2,Cesar.3,Cesar.4,Cesar.5,Cesar.6,Chocó,Chocó.1,Chocó.2,Chocó.3,Chocó.4,Chocó.5,Chocó.6,Córdoba,Córdoba.1,Córdoba.2,Córdoba.3,Córdoba.4,Córdoba.5,Córdoba.6,Cundinamarca,Cundinamarca.1,Cundinamarca.2,Cundinamarca.3,Cundinamarca.4,Cundinamarca.5,Cundinamarca.6,Guainía,Guainía.1,Guainía.2,Guainía.3,Guainía.4,Guainía.5,Guainía.6,Guaviare,Guaviare.1,Guaviare.2,Guaviare.3,Guaviare.4,Guaviare.5,Guaviare.6,Huila,Huila.1,Huila.2,Huila.3,Huila.4,Huila.5,Huila.6,La Guajira,La Guajira.1,La Guajira.2,La Guajira.3,La Guajira.4,La Guajira.5,La Guajira.6,Magdalena,Magdalena.1,Magdalena.2,Magdalena.3,Magdalena.4,Magdalena.5,Magdalena.6,Meta,Meta.1,Meta.2,Meta.3,Meta.4,Meta.5,Meta.6,Nariño,Nariño.1,Nariño.2,Nariño.3,Nariño.4,Nariño.5,Nariño.6,Norte de Santander,Norte de Santander.1,Norte de Santander.2,Norte de Santander.3,Norte de Santander.4,Norte de Santander.5,Norte de Santander.6,Putumayo,Putumayo.1,Putumayo.2,Putumayo.3,Putumayo.4,Putumayo.5,Putumayo.6,Quindío,Quindío.1,Quindío.2,Quindío.3,Quindío.4,Quindío.5,Quindío.6,Risaralda,Risaralda.1,Risaralda.2,Risaralda.3,Risaralda.4,Risaralda.5,Risaralda.6,Santander,Santander.1,Santander.2,Santander.3,Santander.4,Santander.5,Santander.6,Sucre,Sucre.1,Sucre.2,Sucre.3,Sucre.4,Sucre.5,Sucre.6,Tolima,Tolima.1,Tolima.2,Tolima.3,Tolima.4,Tolima.5,Tolima.6,Valle del Cauca,Valle del Cauca.1,Valle del Cauca.2,Valle del Cauca.3,Valle del Cauca.4,Valle del Cauca.5,Valle del Cauca.6,Vaupés,Vaupés.1,Vaupés.2,Vaupés.3,Vaupés.4,Vaupés.5,Vaupés.6,Vichada,Vichada.1,Vichada.2,Vichada.3,Vichada.4,Vichada.5,Vichada.6,Sin información,Sin información.1,Sin información.2,Sin información.3,Sin información.4,Sin información.5,Sin información.6,CIFRA
Enfermedad fisica o mental,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6,-,6,6,12,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35
"Intolerancia, machismo",-,6,6,-,16,16,22,-,288,288,47,1608,1655,1943,-,13,13,1,56,57,70,-,6,6,-,16,16,22,-,57,57,7,441,448,505,3,904,907,46,3416,3462,4369,-,20,20,7,305,312,332,-,69,69,5,265,270,339,-,14,14,2,79,81,95,-,7,7,1,38,39,46,-,39,39,1,149,150,189,-,19,19,3,94,97,116,-,18,18,4,149,153,171,-,6,6,-,25,25,31,-,6,6,-,70,70,76,1,221,222,16,1019,1035,1257,-,1,1,-,5,5,6,-,1,1,-,10,10,11,-,43,43,3,259,262,305,-,13,13,4,101,105,118,-,39,39,7,278,285,324,-,83,83,22,428,450,533,1,35,36,2,242,244,280,-,38,38,3,199,202,240,-,4,4,2,32,34,38,-,19,19,2,70,72,91,1,44,45,4,183,187,232,2,128,130,21,620,641,771,-,9,9,1,84,85,94,-,58,58,7,292,299,357,-,76,76,4,550,554,630,-,1,1,-,3,3,4,-,1,1,1,9,10,11,-,2,2,-,6,6,8,13636
Otras razones,-,-,-,-,-,-,-,-,10,10,-,28,28,38,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,1,20,21,26,-,-,-,-,-,-,-,-,3,3,-,1,1,4,-,-,-,-,1,1,1,-,-,-,1,1,2,2,-,1,1,-,2,2,3,-,1,1,-,1,1,2,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,6,6,1,16,17,23,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,3,3,-,2,2,5,-,2,2,-,6,6,8,-,2,2,-,2,2,4,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,-,7,7,12,-,-,-,-,-,-,-,-,3,3,1,9,10,13,-,-,-,-,4,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,155
Sin información,-,-,-,-,-,-,-,-,13,13,1,45,46,59,-,2,2,-,3,3,5,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,93,93,10,307,317,410,-,-,-,-,6,6,6,-,1,1,1,2,3,4,-,-,-,-,5,5,5,-,1,1,1,6,7,8,-,7,7,-,9,9,16,-,1,1,-,-,-,1,-,-,-,-,2,2,2,-,-,-,-,2,2,2,-,-,-,-,1,1,1,-,20,20,2,62,64,84,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,-,-,-,1,1,1,-,2,2,-,3,3,5,-,1,1,-,16,16,17,-,-,-,-,-,-,-,-,2,2,-,5,5,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,4,4,-,19,19,23,-,-,-,-,-,-,-,-,2,2,-,14,14,16,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7,7,688
TOTAL,-,9,9,2,104,106,115,1,531,532,89,3089,3178,3710,-,41,41,9,261,270,311,-,22,22,-,80,80,102,-,124,124,37,1363,1400,1524,3,1489,1492,97,6970,7067,8559,-,44,44,11,705,716,760,-,145,145,17,878,895,1040,-,28,28,11,292,303,331,-,22,22,13,250,263,285,-,104,104,12,552,564,668,-,57,57,9,474,483,540,-,53,53,16,577,593,646,-,12,12,1,97,98,110,-,21,21,8,373,381,402,3,480,483,49,2862,2911,3394,-,6,6,-,43,43,49,-,4,4,1,36,37,41,-,111,111,18,833,851,962,-,24,24,8,306,314,338,1,80,81,24,804,828,909,1,161,162,42,1134,1176,1338,1,74,75,15,693,708,783,-,81,81,8,639,647,728,-,17,17,12,208,220,237,1,52,53,17,324,341,394,1,83,84,10,539,549,633,2,238,240,43,1353,1396,1636,-,19,19,9,377,386,405,2,162,164,33,1301,1334,1498,-,205,205,29,2184,2213,2418,-,11,11,-,46,46,57,-,1,1,1,13,14,15,-,2,2,-,25,25,27,34965
VARIABLE: MECANISMO CAUSAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abrasivo,-,-,-,-,-,-,-,-,34,34,3,63,66,100,-,7,7,-,11,11,18,-,1,1,-,3,3,4,-,19,19,3,21,24,43,1,149,150,-,102,102,252,-,3,3,-,8,8,11,-,12,12,-,5,5,17,-,3,3,-,9,9,12,-,2,2,-,7,7,9,-,8,8,-,10,10,18,-,2,2,-,3,3,5,-,2,2,-,3,3,5,-,2,2,-,1,1,3,-,1,1,-,2,2,3,1,56,57,2,62,64,121,-,1,1,-,-,-,1,-,2,2,-,1,1,3,-,18,18,1,20,21,39,-,-,-,-,-,-,-,-,4,4,1,25,26,30,-,13,13,1,16,17,30,-,7,7,-,15,15,22,-,5,5,-,5,5,10,-,4,4,-,4,4,8,1,4,5,-,1,1,6,1,19,20,-,12,12,32,1,30,31,3,24,27,58,-,-,-,-,6,6,6,-,13,13,1,33,34,47,-,14,14,1,19,20,34,-,1,1,-,1,1,2,-,-,-,-,1,1,1,-,1,1,-,-,-,1,951
Agente químico,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10
Agentes y mecanismo explosivo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
Agentes y mecanismos biológicos,-,-,-,-,-,-,-,-,3,3,1,9,10,13,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25
Biodinámico,-,-,-,-,-,-,-,-,-,-,-,20,20,20,-,2,2,-,5,5,7,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,3,3,-,6,6,9,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,-,-,-,3,3,3,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,14,14,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,3,3,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,4,4,4,-,-,-,-,-,-,-,-,2,2,-,13,13,15,-,-,-,-,4,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,96
Cáustico ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3
Contundente,-,2,2,-,65,65,67,-,102,102,46,1709,1755,1857,-,12,12,2,113,115,127,-,2,2,-,39,39,41,-,23,23,20,720,740,763,-,225,225,35,3274,3309,3534,-,8,8,4,386,390,398,-,29,29,11,539,550,579,-,1,1,7,157,164,165,-,3,3,3,122,125,128,-,34,34,7,303,310,344,-,10,10,3,248,251,261,-,16,16,10,321,331,347,-,2,2,1,36,37,39,-,10,10,4,220,224,234,-,112,112,18,1474,1492,1604,-,1,1,-,28,28,29,-,1,1,-,23,23,24,-,25,25,11,391,402,427,-,12,12,6,223,229,241,1,17,18,11,368,379,397,1,25,26,23,544,567,593,-,8,8,8,302,310,318,-,37,37,6,392,398,435,-,2,2,5,109,114,116,-,17,17,9,181,190,207,-,10,10,4,237,241,251,-,67,67,33,903,936,1003,-,6,6,6,200,206,212,1,39,40,14,543,557,597,-,37,37,12,814,826,863,-,2,2,-,28,28,30,-,1,1,-,6,6,7,-,-,-,-,16,16,16,16254
Cortante,-,-,-,-,-,-,-,-,25,25,4,28,32,57,-,-,-,-,1,1,1,-,-,-,-,3,3,3,-,10,10,1,18,19,29,1,26,27,1,41,42,69,-,6,6,-,11,11,17,-,7,7,-,9,9,16,-,1,1,-,4,4,5,-,2,2,-,1,1,3,-,2,2,-,7,7,9,-,5,5,-,2,2,7,-,-,-,-,6,6,6,-,1,1,-,4,4,5,-,2,2,-,5,5,7,1,17,18,-,30,30,48,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,8,8,-,6,6,14,-,2,2,-,-,-,2,-,5,5,-,9,9,14,-,4,4,1,7,8,12,-,6,6,-,5,5,11,-,4,4,1,4,5,9,-,3,3,-,2,2,5,-,1,1,-,1,1,2,-,3,3,-,3,3,6,-,14,14,1,18,19,33,-,2,2,-,10,10,12,-,5,5,-,18,18,23,-,11,11,1,33,34,45,-,2,2,-,2,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,475
Corto contundente,-,3,3,-,9,9,12,1,121,122,4,87,91,213,-,1,1,-,2,2,3,-,4,4,-,3,3,7,-,6,6,-,7,7,13,-,252,252,7,221,228,480,-,4,4,-,24,24,28,-,33,33,2,21,23,56,-,1,1,-,2,2,3,-,2,2,-,3,3,5,-,3,3,1,14,15,18,-,5,5,1,8,9,14,-,12,12,-,18,18,30,-,1,1,-,2,2,3,-,2,2,2,7,9,11,-,76,76,1,77,78,154,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,6,6,-,12,12,18,-,6,6,1,14,15,21,-,9,9,-,23,23,32,-,22,22,1,35,36,58,-,12,12,-,17,17,29,-,7,7,-,18,18,25,-,2,2,1,6,7,9,-,3,3,-,5,5,8,-,10,10,-,4,4,14,-,30,30,-,30,30,60,-,4,4,1,22,23,27,-,12,12,1,35,36,48,-,32,32,1,38,39,71,-,1,1,-,1,1,2,-,-,-,-,1,1,1,-,-,-,-,-,-,-,1475
Corto punzante,-,-,-,-,3,3,3,-,28,28,1,46,47,75,-,2,2,-,2,2,4,-,3,3,-,-,-,3,-,1,1,-,8,8,9,-,32,32,1,42,43,75,-,7,7,-,8,8,15,-,5,5,-,7,7,12,-,2,2,-,7,7,9,-,2,2,-,3,3,5,-,3,3,-,4,4,7,-,4,4,-,12,12,16,-,4,4,-,8,8,12,-,1,1,-,3,3,4,-,2,2,-,4,4,6,-,11,11,-,27,27,38,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,3,3,-,13,13,16,-,-,-,-,4,4,4,-,1,1,-,7,7,8,-,8,8,-,14,14,22,-,4,4,-,1,1,5,-,1,1,-,4,4,5,-,-,-,-,2,2,2,-,2,2,2,6,8,10,-,5,5,1,4,5,10,-,14,14,-,20,20,34,-,-,-,-,2,2,2,-,6,6,2,7,9,15,-,12,12,2,44,46,58,-,-,-,-,2,2,2,-,-,-,-,1,1,1,-,-,-,-,-,-,-,488
Generadores de asfixia,-,-,-,-,-,-,-,-,-,-,-,5,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,2,2,2,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27
Mecanismo múltiple,-,4,4,1,12,13,17,-,167,167,21,674,695,862,-,11,11,2,71,73,84,-,8,8,-,21,21,29,-,40,40,7,280,287,327,1,588,589,33,1917,1950,2539,-,9,9,5,149,154,163,-,48,48,4,161,165,213,-,14,14,3,65,68,82,-,4,4,4,51,55,59,-,31,31,2,112,114,145,-,8,8,2,69,71,79,-,15,15,4,94,98,113,-,3,3,-,25,25,28,-,2,2,-,35,35,37,1,136,137,17,582,599,736,-,3,3,-,6,6,9,-,-,-,1,5,6,6,-,37,37,2,160,162,199,-,4,4,-,23,23,27,-,36,36,8,206,214,250,-,41,41,7,193,200,241,-,22,22,4,127,131,153,-,17,17,-,65,65,82,-,4,4,3,29,32,36,-,22,22,4,88,92,114,-,23,23,3,108,111,134,-,43,43,3,149,152,195,-,6,6,1,32,33,39,-,61,61,6,236,242,303,-,59,59,5,397,402,461,-,2,2,-,5,5,7,-,-,-,1,1,2,2,-,-,-,-,3,3,3,7774
Proyectil de arma de fuego,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,5,5,5,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,-,-,-,6,6,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31
Punzante,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,5,5,5,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,6,6,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25
Térmico,-,-,-,-,-,-,-,-,-,-,1,3,4,4,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,2,2,-,2,2,4,-,-,-,-,2,2,2,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,2,2,3,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,2,2,-,5,5,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35
Tóxico,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
Por determinar,-,-,-,1,15,16,16,-,49,49,7,441,448,497,-,6,6,5,54,59,65,-,3,3,-,8,8,11,-,22,22,6,303,309,331,-,211,211,20,1350,1370,1581,-,7,7,2,113,115,122,-,11,11,-,132,132,143,-,5,5,1,43,44,49,-,7,7,6,60,66,73,-,22,22,2,97,99,121,-,22,22,3,127,130,152,-,4,4,2,121,123,127,-,2,2,-,26,26,28,-,1,1,2,99,101,102,-,68,68,11,585,596,664,-,-,-,-,8,8,8,-,1,1,-,5,5,6,-,13,13,4,227,231,244,-,-,-,1,41,42,42,-,7,7,4,163,167,174,-,48,48,9,321,330,378,1,14,15,3,222,225,240,-,10,10,1,148,149,159,-,2,2,3,55,58,60,-,3,3,2,37,39,42,-,13,13,2,171,173,186,1,39,40,3,201,204,244,-,1,1,1,102,103,104,1,24,25,9,407,416,441,-,38,38,7,817,824,862,-,3,3,-,7,7,10,-,-,-,-,3,3,3,-,1,1,-,6,6,7,7292
TOTAL,-,9,9,2,104,106,115,1,531,532,89,3089,3178,3710,-,41,41,9,261,270,311,-,22,22,-,80,80,102,-,124,124,37,1363,1400,1524,3,1489,1492,97,6970,7067,8559,-,44,44,11,705,716,760,-,145,145,17,878,895,1040,-,28,28,11,292,303,331,-,22,22,13,250,263,285,-,104,104,12,552,564,668,-,57,57,9,474,483,540,-,53,53,16,577,593,646,-,12,12,1,97,98,110,-,21,21,8,373,381,402,3,480,483,49,2862,2911,3394,-,6,6,-,43,43,49,-,4,4,1,36,37,41,-,111,111,18,833,851,962,-,24,24,8,306,314,338,1,80,81,24,804,828,909,1,161,162,42,1134,1176,1338,1,74,75,15,693,708,783,-,81,81,8,639,647,728,-,17,17,12,208,220,237,1,52,53,17,324,341,394,1,83,84,10,539,549,633,2,238,240,43,1353,1396,1636,-,19,19,9,377,386,405,2,162,164,33,1301,1334,1498,-,205,205,29,2184,2213,2418,-,11,11,-,46,46,57,-,1,1,1,13,14,15,-,2,2,-,25,25,27,34965
VARIABLE: DIAGNÓSTICO TOPOGRÁFICO DE LA LESIÓN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
