Departamento,Municipio,CÓDIGOS DIVIPOLA,SEXO,VARIABLE / MAYOR DE EDAD (> 18 AÑOS) O MENOR DE EDAD (< 18 AÑOS),00:00 a 02:59,03:00 a 05:59,06:00 a 08:59,09:00 a 11:59,12:00 a 14:59,15:00 a 17:59,18:00 a 20:59,21:00 a 23:59,Sin información,TOTAL
Antioquia , Venecia,5861.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Antioquia , Venecia,5861.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Antioquia , Venecia,5861.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Antioquia , Venecia,5861.0,TOTAL,, - , - , - , - , - , - , 3 , 1 , 5 , 9 
Antioquia , Yalí,5885.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Antioquia , Yalí,5885.0,Hombre,Mayores de Edad (>18 años), 1 , 2 , 1 , - , 2 , - , - , 1 , 1 , 8 
Antioquia , Yalí,5885.0,HOMBRE,TOTAL, 1 , 2 , 1 , - , 2 , - , - , 1 , 1 , 8 
Antioquia , Yalí,5885.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Antioquia , Yalí,5885.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Antioquia , Yalí,5885.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Antioquia , Yalí,5885.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Antioquia , Yalí,5885.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Antioquia , Yalí,5885.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Antioquia , Yalí,5885.0,TOTAL,, 1 , 2 , 1 , - , 2 , - , - , 1 , 1 , 8 
Antioquia , Yarumal,5887.0,Hombre,Menores de Edad (<18 años), - , - , - , 1 , 1 , - , 2 , - , - , 4 
Antioquia , Yarumal,5887.0,Hombre,Mayores de Edad (>18 años), 3 , 1 , - , 3 , 2 , 4 , 9 , 8 , 3 , 33 
Antioquia , Yarumal,5887.0,HOMBRE,TOTAL, 3 , 1 , - , 4 , 3 , 4 , 11 , 8 , 3 , 37 
Antioquia , Yarumal,5887.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Antioquia , Yarumal,5887.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , 1 , 1 
Antioquia , Yarumal,5887.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , 1 , 1 
Antioquia , Yarumal,5887.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Antioquia , Yarumal,5887.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Antioquia , Yarumal,5887.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Antioquia , Yarumal,5887.0,TOTAL,, 3 , 1 , - , 4 , 3 , 4 , 11 , 8 , 4 , 38 
Antioquia , Yolombó,5890.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , 1 , 1 
Antioquia , Yolombó,5890.0,Hombre,Mayores de Edad (>18 años), 1 , - , - , - , 1 , 1 , 2 , 1 , 3 , 9 
Antioquia , Yolombó,5890.0,HOMBRE,TOTAL, 1 , - , - , - , 1 , 1 , 2 , 1 , 4 , 10 
Antioquia , Yolombó,5890.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Antioquia , Yolombó,5890.0,Mujer,Mayores de Edad (>18 años), 1 , - , - , - , - , - , - , - , 1 , 2 
Antioquia , Yolombó,5890.0,MUJER,TOTAL, 1 , - , - , - , - , - , - , - , 1 , 2 
Antioquia , Yolombó,5890.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Antioquia , Yolombó,5890.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Antioquia , Yolombó,5890.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Antioquia , Yolombó,5890.0,TOTAL,, 2 , - , - , - , 1 , 1 , 2 , 1 , 5 , 12 
Antioquia , Yondó,5893.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Antioquia , Yondó,5893.0,Hombre,Mayores de Edad (>18 años), - , 1 , - , 1 , - , - , 3 , 3 , 1 , 9 
Antioquia , Yondó,5893.0,HOMBRE,TOTAL, - , 1 , - , 1 , - , - , 3 , 3 , 1 , 9 
Antioquia , Yondó,5893.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Antioquia , Yondó,5893.0,Mujer,Mayores de Edad (>18 años), 1 , - , - , - , - , - , - , - , - , 1 
Antioquia , Yondó,5893.0,MUJER,TOTAL, 1 , - , - , - , - , - , - , - , - , 1 
Antioquia , Yondó,5893.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Antioquia , Yondó,5893.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Antioquia , Yondó,5893.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Antioquia , Yondó,5893.0,TOTAL,, 1 , 1 , - , 1 , - , - , 3 , 3 , 1 , 10 
Antioquia , Zaragoza,5895.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Antioquia , Zaragoza,5895.0,Hombre,Mayores de Edad (>18 años), 1 , - , - , - , 5 , - , 1 , 2 , 1 , 10 
Antioquia , Zaragoza,5895.0,HOMBRE,TOTAL, 1 , - , - , - , 5 , - , 1 , 2 , 1 , 10 
Antioquia , Zaragoza,5895.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Antioquia , Zaragoza,5895.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Antioquia , Zaragoza,5895.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Antioquia , Zaragoza,5895.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Antioquia , Zaragoza,5895.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Antioquia , Zaragoza,5895.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Antioquia , Zaragoza,5895.0,TOTAL,, 1 , - , - , - , 5 , - , 1 , 2 , 1 , 10 
Arauca , Arauca,81001.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Arauca , Arauca,81001.0,Hombre,Mayores de Edad (>18 años), - , - , - , 1 , 1 , 1 , 2 , 1 , 17 , 23 
Arauca , Arauca,81001.0,HOMBRE,TOTAL, - , - , - , 1 , 1 , 1 , 2 , 1 , 17 , 23 
Arauca , Arauca,81001.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Arauca , Arauca,81001.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , 2 , 2 
Arauca , Arauca,81001.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , 2 , 2 
Arauca , Arauca,81001.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Arauca , Arauca,81001.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Arauca , Arauca,81001.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Arauca , Arauca,81001.0,TOTAL,, - , - , - , 1 , 1 , 1 , 2 , 1 , 19 , 25 
Arauca , Arauquita,81065.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Arauca , Arauquita,81065.0,Hombre,Mayores de Edad (>18 años), - , - , 1 , 1 , 2 , - , - , - , 8 , 12 
Arauca , Arauquita,81065.0,HOMBRE,TOTAL, - , - , 1 , 1 , 2 , - , - , - , 8 , 12 
Arauca , Arauquita,81065.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Arauca , Arauquita,81065.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , 1 , 1 
Arauca , Arauquita,81065.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , 1 , 1 
Arauca , Arauquita,81065.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Arauca , Arauquita,81065.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Arauca , Arauquita,81065.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Arauca , Arauquita,81065.0,TOTAL,, - , - , 1 , 1 , 2 , - , - , - , 9 , 13 
Arauca , Cravo Norte,81220.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Arauca , Cravo Norte,81220.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , 1 , 1 
Arauca , Cravo Norte,81220.0,HOMBRE,TOTAL, - , - , - , - , - , - , - , - , 1 , 1 
Arauca , Cravo Norte,81220.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Arauca , Cravo Norte,81220.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Arauca , Cravo Norte,81220.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Arauca , Cravo Norte,81220.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Arauca , Cravo Norte,81220.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Arauca , Cravo Norte,81220.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Arauca , Cravo Norte,81220.0,TOTAL,, - , - , - , - , - , - , - , - , 1 , 1 
Arauca , Fortul,81300.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Arauca , Fortul,81300.0,Hombre,Mayores de Edad (>18 años), 1 , - , 1 , 1 , - , 1 , 1 , - , 2 , 7 
Arauca , Fortul,81300.0,HOMBRE,TOTAL, 1 , - , 1 , 1 , - , 1 , 1 , - , 2 , 7 
Arauca , Fortul,81300.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Arauca , Fortul,81300.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , 1 , 1 
Arauca , Fortul,81300.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , 1 , 1 
Arauca , Fortul,81300.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Arauca , Fortul,81300.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Arauca , Fortul,81300.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Arauca , Fortul,81300.0,TOTAL,, 1 , - , 1 , 1 , - , 1 , 1 , - , 3 , 8 
Arauca , Puerto Rondón,81591.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Arauca , Puerto Rondón,81591.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , 1 , 1 
Arauca , Puerto Rondón,81591.0,HOMBRE,TOTAL, - , - , - , - , - , - , - , - , 1 , 1 
Arauca , Puerto Rondón,81591.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Arauca , Puerto Rondón,81591.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Arauca , Puerto Rondón,81591.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Arauca , Puerto Rondón,81591.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Arauca , Puerto Rondón,81591.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Arauca , Puerto Rondón,81591.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Arauca , Puerto Rondón,81591.0,TOTAL,, - , - , - , - , - , - , - , - , 1 , 1 
Arauca , Saravena,81736.0,Hombre,Menores de Edad (<18 años), - , - , - , - , 1 , - , - , - , 1 , 2 
Arauca , Saravena,81736.0,Hombre,Mayores de Edad (>18 años), - , 1 , 4 , 1 , 6 , 4 , 1 , 4 , 3 , 24 
Arauca , Saravena,81736.0,HOMBRE,TOTAL, - , 1 , 4 , 1 , 7 , 4 , 1 , 4 , 4 , 26 
Arauca , Saravena,81736.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Arauca , Saravena,81736.0,Mujer,Mayores de Edad (>18 años), - , - , - , 1 , 1 , 1 , 1 , - , - , 4 
Arauca , Saravena,81736.0,MUJER,TOTAL, - , - , - , 1 , 1 , 1 , 1 , - , - , 4 
Arauca , Saravena,81736.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Arauca , Saravena,81736.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Arauca , Saravena,81736.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Arauca , Saravena,81736.0,TOTAL,, - , 1 , 4 , 2 , 8 , 5 , 2 , 4 , 4 , 30 
Arauca , Tame,81794.0,Hombre,Menores de Edad (<18 años), - , - , 1 , - , - , - , - , - , - , 1 
Arauca , Tame,81794.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , - , - , 1 , 1 , 14 , 16 
Arauca , Tame,81794.0,HOMBRE,TOTAL, - , - , 1 , - , - , - , 1 , 1 , 14 , 17 
Arauca , Tame,81794.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Arauca , Tame,81794.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , 1 , 1 
Arauca , Tame,81794.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , 1 , 1 
Arauca , Tame,81794.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Arauca , Tame,81794.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Arauca , Tame,81794.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Arauca , Tame,81794.0,TOTAL,, - , - , 1 , - , - , - , 1 , 1 , 15 , 18 
"Archipiélago de San Andrés, Providencia y Santa Catalina ", San Andrés,88001.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , 1 , 1 
"Archipiélago de San Andrés, Providencia y Santa Catalina ", San Andrés,88001.0,Hombre,Mayores de Edad (>18 años), 2 , 1 , 1 , 2 , 2 , 3 , 8 , 2 , 15 , 36 
"Archipiélago de San Andrés, Providencia y Santa Catalina ", San Andrés,88001.0,HOMBRE,TOTAL, 2 , 1 , 1 , 2 , 2 , 3 , 8 , 2 , 16 , 37 
"Archipiélago de San Andrés, Providencia y Santa Catalina ", San Andrés,88001.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , 1 , 1 
"Archipiélago de San Andrés, Providencia y Santa Catalina ", San Andrés,88001.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
"Archipiélago de San Andrés, Providencia y Santa Catalina ", San Andrés,88001.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , 1 , 1 
"Archipiélago de San Andrés, Providencia y Santa Catalina ", San Andrés,88001.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
"Archipiélago de San Andrés, Providencia y Santa Catalina ", San Andrés,88001.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
"Archipiélago de San Andrés, Providencia y Santa Catalina ", San Andrés,88001.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
"Archipiélago de San Andrés, Providencia y Santa Catalina ", San Andrés,88001.0,TOTAL,, 2 , 1 , 1 , 2 , 2 , 3 , 8 , 2 , 17 , 38 
Atlántico , Baranoa,8078.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Baranoa,8078.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , - , - , - , 2 , - , 2 
Atlántico , Baranoa,8078.0,HOMBRE,TOTAL, - , - , - , - , - , - , - , 2 , - , 2 
Atlántico , Baranoa,8078.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Baranoa,8078.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , 1 , - , - , 1 
Atlántico , Baranoa,8078.0,MUJER,TOTAL, - , - , - , - , - , - , 1 , - , - , 1 
Atlántico , Baranoa,8078.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Baranoa,8078.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Baranoa,8078.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Atlántico , Baranoa,8078.0,TOTAL,, - , - , - , - , - , - , 1 , 2 , - , 3 
Atlántico , Barranquilla,8001.0,Hombre,Menores de Edad (<18 años), - , 1 , - , - , 1 , 2 , 1 , 2 , 5 , 12 
Atlántico , Barranquilla,8001.0,Hombre,Mayores de Edad (>18 años), 16 , 13 , 14 , 9 , 23 , 26 , 24 , 29 , 120 , 274 
Atlántico , Barranquilla,8001.0,HOMBRE,TOTAL, 16 , 14 , 14 , 9 , 24 , 28 , 25 , 31 , 125 , 286 
Atlántico , Barranquilla,8001.0,Mujer,Menores de Edad (<18 años), - , - , 1 , 2 , - , - , - , - , 1 , 4 
Atlántico , Barranquilla,8001.0,Mujer,Mayores de Edad (>18 años), 1 , 1 , 1 , 1 , - , 2 , 2 , 1 , 6 , 15 
Atlántico , Barranquilla,8001.0,MUJER,TOTAL, 1 , 1 , 2 , 3 , - , 2 , 2 , 1 , 7 , 19 
Atlántico , Barranquilla,8001.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Barranquilla,8001.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Barranquilla,8001.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Atlántico , Barranquilla,8001.0,TOTAL,, 17 , 15 , 16 , 12 , 24 , 30 , 27 , 32 , 132 , 305 
Atlántico , Campo de la Cruz,8137.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Campo de la Cruz,8137.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , - , - , 1 , - , - , 1 
Atlántico , Campo de la Cruz,8137.0,HOMBRE,TOTAL, - , - , - , - , - , - , 1 , - , - , 1 
Atlántico , Campo de la Cruz,8137.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Campo de la Cruz,8137.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Campo de la Cruz,8137.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Atlántico , Campo de la Cruz,8137.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Campo de la Cruz,8137.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Campo de la Cruz,8137.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Atlántico , Campo de la Cruz,8137.0,TOTAL,, - , - , - , - , - , - , 1 , - , - , 1 
Atlántico , Candelaria,8141.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Candelaria,8141.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , 1 , 1 
Atlántico , Candelaria,8141.0,HOMBRE,TOTAL, - , - , - , - , - , - , - , - , 1 , 1 
Atlántico , Candelaria,8141.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Candelaria,8141.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Candelaria,8141.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Atlántico , Candelaria,8141.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Candelaria,8141.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Candelaria,8141.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Atlántico , Candelaria,8141.0,TOTAL,, - , - , - , - , - , - , - , - , 1 , 1 
Atlántico , Galapa,8296.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Galapa,8296.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , - , - , 1 , 1 , 1 , 3 
Atlántico , Galapa,8296.0,HOMBRE,TOTAL, - , - , - , - , - , - , 1 , 1 , 1 , 3 
Atlántico , Galapa,8296.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Galapa,8296.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Galapa,8296.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Atlántico , Galapa,8296.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Galapa,8296.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Galapa,8296.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Atlántico , Galapa,8296.0,TOTAL,, - , - , - , - , - , - , 1 , 1 , 1 , 3 
Atlántico , Juan de Acosta,8372.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Juan de Acosta,8372.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , 1 , 1 
Atlántico , Juan de Acosta,8372.0,HOMBRE,TOTAL, - , - , - , - , - , - , - , - , 1 , 1 
Atlántico , Juan de Acosta,8372.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Juan de Acosta,8372.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Juan de Acosta,8372.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Atlántico , Juan de Acosta,8372.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Juan de Acosta,8372.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Juan de Acosta,8372.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Atlántico , Juan de Acosta,8372.0,TOTAL,, - , - , - , - , - , - , - , - , 1 , 1 
Atlántico , Luruaco,8421.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Luruaco,8421.0,Hombre,Mayores de Edad (>18 años), - , - , - , 2 , - , - , 1 , - , - , 3 
Atlántico , Luruaco,8421.0,HOMBRE,TOTAL, - , - , - , 2 , - , - , 1 , - , - , 3 
Atlántico , Luruaco,8421.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Luruaco,8421.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Luruaco,8421.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Atlántico , Luruaco,8421.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Luruaco,8421.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Luruaco,8421.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Atlántico , Luruaco,8421.0,TOTAL,, - , - , - , 2 , - , - , 1 , - , - , 3 
Atlántico , Malambo,8433.0,Hombre,Menores de Edad (<18 años), - , 1 , - , - , - , - , - , - , - , 1 
Atlántico , Malambo,8433.0,Hombre,Mayores de Edad (>18 años), 1 , 1 , - , 4 , 1 , 3 , 2 , 3 , 13 , 28 
Atlántico , Malambo,8433.0,HOMBRE,TOTAL, 1 , 2 , - , 4 , 1 , 3 , 2 , 3 , 13 , 29 
Atlántico , Malambo,8433.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Malambo,8433.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , 1 , - , 1 , 2 
Atlántico , Malambo,8433.0,MUJER,TOTAL, - , - , - , - , - , - , 1 , - , 1 , 2 
Atlántico , Malambo,8433.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Malambo,8433.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Malambo,8433.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Atlántico , Malambo,8433.0,TOTAL,, 1 , 2 , - , 4 , 1 , 3 , 3 , 3 , 14 , 31 
Atlántico , Palmar de Varela,8520.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Palmar de Varela,8520.0,Hombre,Mayores de Edad (>18 años), - , - , 1 , - , - , - , - , - , 1 , 2 
Atlántico , Palmar de Varela,8520.0,HOMBRE,TOTAL, - , - , 1 , - , - , - , - , - , 1 , 2 
Atlántico , Palmar de Varela,8520.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Palmar de Varela,8520.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Palmar de Varela,8520.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Atlántico , Palmar de Varela,8520.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Palmar de Varela,8520.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Atlántico , Palmar de Varela,8520.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
