VIOLENCIA INTERPERSONAL EN BOGOTÁ D.C AÑO 2020 / LOCALIDAD DEL HECHO,Antonio Nariño,Antonio Nariño.1,Antonio Nariño.2,Antonio Nariño.3,Antonio Nariño.4,Antonio Nariño.5,Antonio Nariño.6,Barrios Unidos,Barrios Unidos.1,Barrios Unidos.2,Barrios Unidos.3,Barrios Unidos.4,Barrios Unidos.5,Barrios Unidos.6,Bosa,Bosa.1,Bosa.2,Bosa.3,Bosa.4,Bosa.5,Bosa.6,Chapinero,Chapinero.1,Chapinero.2,Chapinero.3,Chapinero.4,Chapinero.5,Chapinero.6,Ciudad Bolívar,Ciudad Bolívar.1,Ciudad Bolívar.2,Ciudad Bolívar.3,Ciudad Bolívar.4,Ciudad Bolívar.5,Ciudad Bolívar.6,Engativá,Engativá.1,Engativá.2,Engativá.3,Engativá.4,Engativá.5,Engativá.6,Fontibón,Fontibón.1,Fontibón.2,Fontibón.3,Fontibón.4,Fontibón.5,Fontibón.6,Kennedy,Kennedy.1,Kennedy.2,Kennedy.3,Kennedy.4,Kennedy.5,Kennedy.6,La Candelaria,La Candelaria.1,La Candelaria.2,La Candelaria.3,La Candelaria.4,La Candelaria.5,La Candelaria.6,Mártires,Mártires.1,Mártires.2,Mártires.3,Mártires.4,Mártires.5,Mártires.6,Puente Aranda,Puente Aranda.1,Puente Aranda.2,Puente Aranda.3,Puente Aranda.4,Puente Aranda.5,Puente Aranda.6,Rafael Uribe Uribe,Rafael Uribe Uribe.1,Rafael Uribe Uribe.2,Rafael Uribe Uribe.3,Rafael Uribe Uribe.4,Rafael Uribe Uribe.5,Rafael Uribe Uribe.6,San Cristóbal,San Cristóbal.1,San Cristóbal.2,San Cristóbal.3,San Cristóbal.4,San Cristóbal.5,San Cristóbal.6,Santafé,Santafé.1,Santafé.2,Santafé.3,Santafé.4,Santafé.5,Santafé.6,Suba,Suba.1,Suba.2,Suba.3,Suba.4,Suba.5,Suba.6,Sumapaz,Sumapaz.1,Sumapaz.2,Sumapaz.3,Sumapaz.4,Sumapaz.5,Sumapaz.6,Teusaquillo,Teusaquillo.1,Teusaquillo.2,Teusaquillo.3,Teusaquillo.4,Teusaquillo.5,Teusaquillo.6,Tunjuelito,Tunjuelito.1,Tunjuelito.2,Tunjuelito.3,Tunjuelito.4,Tunjuelito.5,Tunjuelito.6,Usaquén,Usaquén.1,Usaquén.2,Usaquén.3,Usaquén.4,Usaquén.5,Usaquén.6,Usme,Usme.1,Usme.2,Usme.3,Usme.4,Usme.5,Usme.6,Sin información,Sin información.1,Sin información.2,Sin información.3,Sin información.4,Sin información.5,Sin información.6,CIFRA
Térmico,-,-,-,-,-,-,-,1,-,1,-,1,1,2,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,2,2,-,2,2,4,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,1,1,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,21
Tóxico,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4
Por determinar,2,24,26,-,9,9,35,1,31,32,2,11,13,45,10,92,102,2,34,36,138,1,36,37,1,13,14,51,16,117,133,4,27,31,164,5,130,135,1,33,34,169,4,61,65,3,16,19,84,6,189,195,4,63,67,262,-,20,20,-,5,5,25,6,53,59,2,18,20,79,7,50,57,-,12,12,69,3,77,80,3,33,36,116,13,57,70,2,19,21,91,2,41,43,1,11,12,55,10,96,106,2,41,43,149,-,-,-,-,-,-,-,7,30,37,-,6,6,43,9,35,44,-,11,11,55,1,41,42,2,13,15,57,10,43,53,3,26,29,82,43,163,206,15,37,52,258,2027
TOTAL,15,159,174,5,73,78,252,4,216,220,6,106,112,332,63,788,851,44,437,481,1332,6,284,290,2,107,109,399,90,853,943,63,418,481,1424,36,866,902,18,315,333,1235,29,463,492,11,154,165,657,75,1494,1569,44,650,694,2263,-,122,122,1,36,37,159,22,420,442,9,143,152,594,41,396,437,8,141,149,586,36,530,566,21,250,271,837,78,619,697,38,290,328,1025,18,309,327,7,97,104,431,62,929,991,31,402,433,1424,-,2,2,-,-,-,2,16,206,222,2,63,65,287,48,308,356,9,126,135,491,16,398,414,6,164,170,584,50,478,528,42,297,339,867,140,1219,1359,44,256,300,1659,16840
VARIABLE: DIAGNÓSTICO TOPOGRÁFICO DE LA LESIÓN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piel y faneras,-,3,3,-,2,2,5,-,8,8,2,4,6,14,-,28,28,1,16,17,45,-,5,5,-,4,4,9,5,33,38,4,16,20,58,2,34,36,-,14,14,50,3,17,20,1,5,6,26,2,33,35,3,15,18,53,-,10,10,-,-,-,10,-,15,15,-,5,5,20,-,15,15,1,2,3,18,1,16,17,3,2,5,22,5,24,29,1,11,12,41,-,15,15,1,6,7,22,7,28,35,2,17,19,54,-,-,-,-,-,-,-,-,7,7,-,2,2,9,-,8,8,-,3,3,11,-,7,7,-,12,12,19,3,21,24,2,11,13,37,20,60,80,12,13,25,105,628
Politraumatismo,11,58,69,3,27,30,99,3,67,70,2,50,52,122,25,332,357,23,203,226,583,4,113,117,1,42,43,160,50,314,364,26,208,234,598,23,323,346,11,143,154,500,15,172,187,4,66,70,257,41,597,638,24,281,305,943,-,28,28,-,11,11,39,7,154,161,5,64,69,230,18,158,176,2,64,66,242,24,233,257,9,123,132,389,38,262,300,19,140,159,459,8,109,117,2,45,47,164,26,385,411,16,169,185,596,-,1,1,-,-,-,1,4,78,82,1,11,12,94,22,135,157,5,61,66,223,8,168,176,2,65,67,243,24,193,217,18,124,142,359,51,418,469,11,89,100,569,6870
Trauma área pélvica,-,-,-,-,1,1,1,-,-,-,-,-,-,-,2,-,2,-,2,2,4,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,3,3,-,1,1,4,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,1,1,-,1,1,2,-,1,1,-,1,1,2,-,3,3,-,-,-,3,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24
Trauma craneano,-,7,7,-,1,1,8,-,7,7,-,2,2,9,5,36,41,-,10,10,51,-,13,13,-,2,2,15,-,34,34,1,11,12,46,-,29,29,1,5,6,35,1,13,14,-,3,3,17,2,45,47,-,9,9,56,-,1,1,-,1,1,2,-,18,18,-,3,3,21,-,17,17,1,8,9,26,-,17,17,-,2,2,19,4,21,25,-,4,4,29,2,8,10,1,4,5,15,2,24,26,1,7,8,34,-,-,-,-,-,-,-,-,14,14,-,2,2,16,-,7,7,-,-,-,7,-,14,14,-,1,1,15,1,12,13,1,6,7,20,2,56,58,-,6,6,64,505
Trauma de abdomen,-,1,1,-,2,2,3,-,1,1,-,2,2,3,-,4,4,-,2,2,6,-,3,3,-,-,-,3,1,4,5,-,-,-,5,-,4,4,-,-,-,4,-,1,1,-,-,-,1,-,7,7,-,7,7,14,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,4,4,-,1,1,5,-,3,3,-,-,-,3,2,3,5,-,1,1,6,-,1,1,-,-,-,1,-,5,5,-,1,1,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,1,1,1,-,5,5,-,-,-,5,70
Trauma de cuello,-,1,1,-,1,1,2,-,1,1,-,-,-,1,1,4,5,1,2,3,8,-,2,2,-,1,1,3,1,13,14,-,2,2,16,-,5,5,-,2,2,7,-,4,4,-,2,2,6,1,10,11,-,4,4,15,-,1,1,-,1,1,2,-,1,1,-,-,-,1,2,1,3,-,2,2,5,-,5,5,-,1,1,6,1,8,9,-,6,6,15,-,-,-,-,1,1,1,-,7,7,-,3,3,10,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,1,3,4,-,4,4,8,-,2,2,-,1,1,3,-,9,9,-,3,3,12,123
Trauma de miembros,-,20,20,-,13,13,33,-,37,37,-,16,16,53,5,92,97,6,83,89,186,-,42,42,-,16,16,58,5,142,147,9,61,70,217,3,133,136,1,60,61,197,-,80,80,2,36,38,118,10,214,224,4,123,127,351,-,24,24,-,10,10,34,5,60,65,1,23,24,89,9,61,70,1,26,27,97,3,62,65,1,43,44,109,7,113,120,4,47,51,171,1,45,46,-,15,15,61,5,132,137,5,68,73,210,-,-,-,-,-,-,-,4,34,38,1,25,26,64,8,40,48,2,17,19,67,2,63,65,-,28,28,93,3,83,86,8,48,56,142,11,195,206,2,49,51,257,2607
Trauma de tórax,-,3,3,-,2,2,5,-,7,7,-,1,1,8,3,21,24,-,6,6,30,-,9,9,-,-,-,9,3,24,27,1,6,7,34,1,25,26,-,9,9,35,-,15,15,1,1,2,17,1,42,43,-,14,14,57,-,4,4,-,1,1,5,1,20,21,-,3,3,24,1,11,12,-,2,2,14,-,18,18,1,3,4,22,2,16,18,1,8,9,27,-,14,14,-,-,-,14,1,29,30,-,5,5,35,-,-,-,-,-,-,-,-,4,4,-,-,-,4,3,14,17,-,2,2,19,2,14,16,-,7,7,23,2,17,19,-,5,5,24,1,35,36,-,5,5,41,447
Trauma facial,2,42,44,2,16,18,62,-,61,61,-,20,20,81,12,185,197,11,83,94,291,1,62,63,-,30,30,93,12,185,197,17,88,105,302,3,187,190,4,48,52,242,6,102,108,1,24,25,133,10,363,373,9,134,143,516,-,33,33,1,7,8,41,4,97,101,1,27,28,129,6,78,84,3,27,30,114,5,101,106,4,44,48,154,9,115,124,11,55,66,190,5,73,78,2,15,17,95,12,230,242,5,94,99,341,-,1,1,-,-,-,1,1,39,40,-,17,17,57,10,69,79,2,32,34,113,1,88,89,2,33,35,124,10,109,119,10,75,85,204,13,275,288,5,55,60,348,3631
Por determinar,2,24,26,-,8,8,34,1,27,28,2,11,13,41,10,86,96,2,30,32,128,1,35,36,1,12,13,49,13,104,117,5,25,30,147,4,125,129,1,34,35,164,4,59,63,2,16,18,81,8,180,188,4,62,66,254,-,20,20,-,5,5,25,5,53,58,2,18,20,78,5,50,55,-,9,9,64,3,74,77,3,31,34,111,10,56,66,2,17,19,85,2,41,43,1,11,12,55,9,87,96,2,38,40,136,-,-,-,-,-,-,-,7,29,36,-,6,6,42,5,33,38,-,11,11,49,2,39,41,2,14,16,57,7,41,48,3,26,29,77,42,166,208,14,36,50,258,1935
TOTAL,15,159,174,5,73,78,252,4,216,220,6,106,112,332,63,788,851,44,437,481,1332,6,284,290,2,107,109,399,90,853,943,63,418,481,1424,36,866,902,18,315,333,1235,29,463,492,11,154,165,657,75,1494,1569,44,650,694,2263,-,122,122,1,36,37,159,22,420,442,9,143,152,594,41,396,437,8,141,149,586,36,530,566,21,250,271,837,78,619,697,38,290,328,1025,18,309,327,7,97,104,431,62,929,991,31,402,433,1424,-,2,2,-,-,-,2,16,206,222,2,63,65,287,48,308,356,9,126,135,491,16,398,414,6,164,170,584,50,478,528,42,297,339,867,140,1219,1359,44,256,300,1659,16840
VARIABLE: DÍAS DE INCAPACIDAD MÉDICO LEGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cero días y Sin información,2,24,26,-,10,10,36,1,35,36,2,11,13,49,11,93,104,2,33,35,139,1,34,35,1,13,14,49,14,114,128,4,26,30,158,5,135,140,1,34,35,175,4,64,68,2,17,19,87,6,189,195,5,64,69,264,-,21,21,-,5,5,26,6,56,62,2,19,21,83,6,54,60,-,10,10,70,3,75,78,3,30,33,111,13,57,70,2,21,23,93,2,41,43,1,11,12,55,11,98,109,2,43,45,154,-,-,-,-,-,-,-,7,29,36,-,6,6,42,7,37,44,-,11,11,55,1,44,45,2,14,16,61,10,46,56,2,28,30,86,42,168,210,15,35,50,260,2053
1 a 30,12,127,139,5,62,67,206,3,174,177,4,95,99,276,51,660,711,42,399,441,1152,5,238,243,1,91,92,335,72,687,759,56,381,437,1196,30,697,727,17,276,293,1020,25,387,412,9,136,145,557,67,1249,1316,39,580,619,1935,-,101,101,1,30,31,132,16,350,366,7,124,131,497,34,329,363,8,130,138,501,33,436,469,18,216,234,703,65,543,608,36,264,300,908,16,262,278,6,86,92,370,48,786,834,28,351,379,1213,-,2,2,-,-,-,2,9,173,182,2,56,58,240,41,263,304,8,114,122,426,14,334,348,4,144,148,496,39,402,441,39,266,305,746,95,1025,1120,29,217,246,1366,14277
31 a 90,1,8,9,-,1,1,10,-,7,7,-,-,-,7,1,34,35,-,5,5,40,-,12,12,-,3,3,15,4,51,55,3,11,14,69,1,33,34,-,5,5,39,-,12,12,-,1,1,13,2,55,57,-,6,6,63,-,-,-,-,1,1,1,-,13,13,-,-,-,13,1,13,14,-,1,1,15,-,19,19,-,4,4,23,-,19,19,-,4,4,23,-,6,6,-,-,-,6,3,45,48,1,8,9,57,-,-,-,-,-,-,-,-,4,4,-,1,1,5,-,8,8,1,1,2,10,1,20,21,-,6,6,27,1,28,29,1,3,4,33,3,26,29,-,4,4,33,502
Más de 90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,8
TOTAL,15,159,174,5,73,78,252,4,216,220,6,106,112,332,63,788,851,44,437,481,1332,6,284,290,2,107,109,399,90,853,943,63,418,481,1424,36,866,902,18,315,333,1235,29,463,492,11,154,165,657,75,1494,1569,44,650,694,2263,-,122,122,1,36,37,159,22,420,442,9,143,152,594,41,396,437,8,141,149,586,36,530,566,21,250,271,837,78,619,697,38,290,328,1025,18,309,327,7,97,104,431,62,929,991,31,402,433,1424,-,2,2,-,-,-,2,16,206,222,2,63,65,287,48,308,356,9,126,135,491,16,398,414,6,164,170,584,50,478,528,42,297,339,867,140,1219,1359,44,256,300,1659,16840
VARIABLE: PAÍS DE NACIMIENTO DE LA VÍCTIMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alemania,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Argentina,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Bélgica,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Brasil,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Canadá,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Colombia,14,151,165,5,67,72,237,4,196,200,6,95,101,301,61,763,824,42,418,460,1284,5,255,260,2,96,98,358,88,821,909,62,406,468,1377,33,836,869,18,291,309,1178,27,442,469,10,143,153,622,70,1383,1453,42,617,659,2112,-,105,105,-,33,33,138,19,383,402,7,133,140,542,35,377,412,8,137,145,557,31,513,544,21,239,260,804,76,613,689,36,284,320,1009,17,285,302,6,95,101,403,54,884,938,26,376,402,1340,-,2,2,-,-,-,2,14,182,196,2,59,61,257,45,289,334,9,116,125,459,15,364,379,6,157,163,542,49,466,515,41,290,331,846,117,1084,1201,41,234,275,1476,15844
Cuba,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,4
Ecuador,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,6
España,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,8
Estados Unidos,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
Finlandia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Guatemala,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
India,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
México,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Mongolia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Perú,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
Reino Unido,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
República Dominicana,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Rusia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
