COMPORTAMIENTO DE LAS LESIONES NO FATALES POR VIOLENCIA INTRAFAMILIAR (VIF) EN BOGOTÁ D.C AÑO 2021 / LOCALIDAD DEL HECHO,Antonio Nariño,Antonio Nariño.1,Antonio Nariño.2,Antonio Nariño.3,Antonio Nariño.4,Antonio Nariño.5,Antonio Nariño.6,Barrios Unidos,Barrios Unidos.1,Barrios Unidos.2,Barrios Unidos.3,Barrios Unidos.4,Barrios Unidos.5,Barrios Unidos.6,Bosa,Bosa.1,Bosa.2,Bosa.3,Bosa.4,Bosa.5,Bosa.6,Chapinero,Chapinero.1,Chapinero.2,Chapinero.3,Chapinero.4,Chapinero.5,Chapinero.6,Ciudad Bolívar,Ciudad Bolívar.1,Ciudad Bolívar.2,Ciudad Bolívar.3,Ciudad Bolívar.4,Ciudad Bolívar.5,Ciudad Bolívar.6,Engativá,Engativá.1,Engativá.2,Engativá.3,Engativá.4,Engativá.5,Engativá.6,Fontibón,Fontibón.1,Fontibón.2,Fontibón.3,Fontibón.4,Fontibón.5,Fontibón.6,Kennedy,Kennedy.1,Kennedy.2,Kennedy.3,Kennedy.4,Kennedy.5,Kennedy.6,La Candelaria,La Candelaria.1,La Candelaria.2,La Candelaria.3,La Candelaria.4,La Candelaria.5,La Candelaria.6,Mártires,Mártires.1,Mártires.2,Mártires.3,Mártires.4,Mártires.5,Mártires.6,Puente Aranda,Puente Aranda.1,Puente Aranda.2,Puente Aranda.3,Puente Aranda.4,Puente Aranda.5,Puente Aranda.6,Rafael Uribe Uribe,Rafael Uribe Uribe.1,Rafael Uribe Uribe.2,Rafael Uribe Uribe.3,Rafael Uribe Uribe.4,Rafael Uribe Uribe.5,Rafael Uribe Uribe.6,San Cristóbal,San Cristóbal.1,San Cristóbal.2,San Cristóbal.3,San Cristóbal.4,San Cristóbal.5,San Cristóbal.6,Santafé,Santafé.1,Santafé.2,Santafé.3,Santafé.4,Santafé.5,Santafé.6,Suba,Suba.1,Suba.2,Suba.3,Suba.4,Suba.5,Suba.6,Sumapaz,Sumapaz.1,Sumapaz.2,Sumapaz.3,Sumapaz.4,Sumapaz.5,Sumapaz.6,Teusaquillo,Teusaquillo.1,Teusaquillo.2,Teusaquillo.3,Teusaquillo.4,Teusaquillo.5,Teusaquillo.6,Tunjuelito,Tunjuelito.1,Tunjuelito.2,Tunjuelito.3,Tunjuelito.4,Tunjuelito.5,Tunjuelito.6,Usaquén,Usaquén.1,Usaquén.2,Usaquén.3,Usaquén.4,Usaquén.5,Usaquén.6,Usme,Usme.1,Usme.2,Usme.3,Usme.4,Usme.5,Usme.6,Sin información,Sin información.1,Sin información.2,Sin información.3,Sin información.4,Sin información.5,Sin información.6,CIFRA
TOTAL,6,18,24,6,28,34,58,7,19,26,4,26,30,56,93,111,204,120,214,334,538,12,20,32,6,20,26,58,120,157,277,111,273,384,661,56,145,201,69,180,249,450,21,35,56,21,64,85,141,99,163,262,125,268,393,655,1,12,13,-,9,9,22,15,19,34,18,44,62,96,17,39,56,10,59,69,125,45,63,108,40,111,151,259,89,139,228,72,192,264,492,11,40,51,20,44,64,115,70,112,182,82,202,284,466,1,-,1,-,1,1,2,5,20,25,8,19,27,52,19,50,69,18,44,62,131,36,64,100,26,82,108,208,54,88,142,76,134,210,352,47,47,94,53,50,103,197,5134
VARIABLE: PRESUNTO AGRESOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"VIOLENCIA CONTRA NIÑOS, NIÑAS Y ADOLESCENTES (VIF)",6,-,6,6,-,6,12,7,-,7,4,-,4,11,93,-,93,120,-,120,213,12,-,12,6,-,6,18,120,-,120,111,-,111,231,56,-,56,69,-,69,125,21,-,21,21,-,21,42,99,-,99,125,-,125,224,1,-,1,-,-,-,1,15,-,15,18,-,18,33,17,-,17,10,-,10,27,45,-,45,40,-,40,85,89,-,89,72,-,72,161,11,-,11,20,-,20,31,70,-,70,82,-,82,152,1,-,1,-,-,-,1,5,-,5,8,-,8,13,19,-,19,18,-,18,37,36,-,36,26,-,26,62,54,-,54,76,-,76,130,47,-,47,53,-,53,100,1709
Encargado del cuidado,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,8
Encargado del cuidado,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,8
Familiar,6,-,6,6,-,6,12,7,-,7,4,-,4,11,92,-,92,120,-,120,212,12,-,12,6,-,6,18,120,-,120,110,-,110,230,56,-,56,69,-,69,125,21,-,21,21,-,21,42,97,-,97,125,-,125,222,1,-,1,-,-,-,1,15,-,15,18,-,18,33,16,-,16,10,-,10,26,45,-,45,40,-,40,85,89,-,89,72,-,72,161,11,-,11,20,-,20,31,68,-,68,82,-,82,150,1,-,1,-,-,-,1,5,-,5,8,-,8,13,19,-,19,18,-,18,37,36,-,36,26,-,26,62,54,-,54,76,-,76,130,46,-,46,53,-,53,99,1701
Abuelo (a),1,-,1,-,-,-,1,1,-,1,-,-,-,1,3,-,3,5,-,5,8,-,-,-,-,-,-,-,8,-,8,5,-,5,13,-,-,-,1,-,1,1,-,-,-,-,-,-,-,4,-,4,4,-,4,8,-,-,-,-,-,-,-,1,-,1,1,-,1,2,-,-,-,-,-,-,-,-,-,-,2,-,2,2,2,-,2,2,-,2,4,-,-,-,-,-,-,-,2,-,2,1,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,3,-,3,2,-,2,5,1,-,1,1,-,1,2,51
Cuñado (a),-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,1,-,1,1,-,-,-,-,-,-,-,8
Hermano (a),-,-,-,-,-,-,-,2,-,2,-,-,-,2,2,-,2,5,-,5,7,-,-,-,-,-,-,-,3,-,3,3,-,3,6,2,-,2,5,-,5,7,-,-,-,2,-,2,2,7,-,7,5,-,5,12,-,-,-,-,-,-,-,-,-,-,1,-,1,1,2,-,2,-,-,-,2,2,-,2,2,-,2,4,2,-,2,5,-,5,7,-,-,-,2,-,2,2,3,-,3,4,-,4,7,-,-,-,-,-,-,-,1,-,1,2,-,2,3,1,-,1,2,-,2,3,-,-,-,2,-,2,2,3,-,3,4,-,4,7,1,-,1,2,-,2,3,77
Madrastra                                                                                           ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,3,-,3,5,-,-,-,-,-,-,-,1,-,1,1,-,1,2,-,-,-,1,-,1,1,-,-,-,-,-,-,-,1,-,1,6,-,6,7,-,-,-,-,-,-,-,-,-,-,1,-,1,1,1,-,1,-,-,-,1,-,-,-,-,-,-,-,4,-,4,2,-,2,6,-,-,-,-,-,-,-,3,-,3,2,-,2,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,3,-,3,3,-,-,-,2,-,2,2,34
Madre,2,-,2,-,-,-,2,2,-,2,-,-,-,2,27,-,27,44,-,44,71,-,-,-,-,-,-,-,38,-,38,40,-,40,78,22,-,22,23,-,23,45,9,-,9,5,-,5,14,31,-,31,50,-,50,81,1,-,1,-,-,-,1,3,-,3,8,-,8,11,8,-,8,5,-,5,13,16,-,16,14,-,14,30,26,-,26,24,-,24,50,3,-,3,5,-,5,8,20,-,20,30,-,30,50,1,-,1,-,-,-,1,2,-,2,2,-,2,4,-,-,-,7,-,7,7,10,-,10,9,-,9,19,21,-,21,29,-,29,50,18,-,18,21,-,21,39,576
Padrastro,1,-,1,1,-,1,2,-,-,-,1,-,1,1,12,-,12,9,-,9,21,2,-,2,-,-,-,2,17,-,17,8,-,8,25,8,-,8,8,-,8,16,4,-,4,-,-,-,4,10,-,10,10,-,10,20,-,-,-,-,-,-,-,3,-,3,4,-,4,7,2,-,2,-,-,-,2,6,-,6,1,-,1,7,8,-,8,5,-,5,13,1,-,1,2,-,2,3,7,-,7,5,-,5,12,-,-,-,-,-,-,-,2,-,2,-,-,-,2,3,-,3,-,-,-,3,1,-,1,4,-,4,5,3,-,3,6,-,6,9,7,-,7,4,-,4,11,165
Padre,1,-,1,2,-,2,3,2,-,2,3,-,3,5,36,-,36,43,-,43,79,7,-,7,4,-,4,11,38,-,38,38,-,38,76,14,-,14,25,-,25,39,6,-,6,14,-,14,20,32,-,32,37,-,37,69,-,-,-,-,-,-,-,6,-,6,1,-,1,7,2,-,2,4,-,4,6,17,-,17,14,-,14,31,33,-,33,27,-,27,60,2,-,2,4,-,4,6,27,-,27,31,-,31,58,-,-,-,-,-,-,-,-,-,-,3,-,3,3,12,-,12,5,-,5,17,21,-,21,9,-,9,30,18,-,18,26,-,26,44,14,-,14,19,-,19,33,597
Primo (a),1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,1,1,2,-,2,-,-,-,2,4,-,4,2,-,2,6,5,-,5,-,-,-,5,1,-,1,-,-,-,1,1,-,1,2,-,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,1,-,1,3,-,-,-,3,-,3,3,2,-,2,1,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30
Suegro (a),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
Tío (a),-,-,-,1,-,1,1,-,-,-,-,-,-,-,5,-,5,2,-,2,7,-,-,-,2,-,2,2,8,-,8,11,-,11,19,3,-,3,3,-,3,6,1,-,1,-,-,-,1,6,-,6,3,-,3,9,-,-,-,-,-,-,-,1,-,1,1,-,1,2,1,-,1,-,-,-,1,3,-,3,6,-,6,9,10,-,10,3,-,3,13,3,-,3,2,-,2,5,4,-,4,7,-,7,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,1,2,2,-,2,2,-,2,4,5,-,5,3,-,3,8,1,-,1,2,-,2,3,103
Otros familiares civiles o consanguíneos,-,-,-,1,-,1,1,-,-,-,-,-,-,-,5,-,5,8,-,8,13,1,-,1,-,-,-,1,3,-,3,2,-,2,5,2,-,2,2,-,2,4,-,-,-,-,-,-,-,5,-,5,4,-,4,9,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,1,-,1,1,-,1,2,2,-,2,3,-,3,5,2,-,2,2,-,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,1,-,1,1,-,-,-,-,-,-,-,1,-,1,2,-,2,3,4,-,4,2,-,2,6,56
Sin información,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
VIOLENCIA ENTRE OTROS FAMILIARES (VIF),-,13,13,-,24,24,37,-,16,16,-,22,22,38,-,95,95,-,192,192,287,-,15,15,-,18,18,33,-,130,130,-,252,252,382,-,110,110,-,149,149,259,-,28,28,-,59,59,87,-,138,138,-,231,231,369,-,8,8,-,9,9,17,-,13,13,-,36,36,49,-,32,32,-,48,48,80,-,54,54,-,101,101,155,-,115,115,-,163,163,278,-,34,34,-,42,42,76,-,93,93,-,166,166,259,-,-,-,-,1,1,1,-,13,13,-,18,18,31,-,38,38,-,35,35,73,-,55,55,-,69,69,124,-,79,79,-,124,124,203,-,40,40,-,44,44,84,2922
Familiar,-,13,13,-,24,24,37,-,16,16,-,22,22,38,-,95,95,-,192,192,287,-,15,15,-,18,18,33,-,130,130,-,252,252,382,-,110,110,-,149,149,259,-,28,28,-,59,59,87,-,138,138,-,231,231,369,-,8,8,-,9,9,17,-,13,13,-,36,36,49,-,32,32,-,48,48,80,-,54,54,-,101,101,155,-,115,115,-,163,163,278,-,34,34,-,42,42,76,-,93,93,-,166,166,259,-,-,-,-,1,1,1,-,13,13,-,18,18,31,-,38,38,-,35,35,73,-,55,55,-,69,69,124,-,79,79,-,124,124,203,-,40,40,-,44,44,84,2922
Abuelo (a),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7
Cuñado (a),-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,11,11,-,24,24,35,-,2,2,-,2,2,4,-,14,14,-,34,34,48,-,10,10,-,23,23,33,-,5,5,-,6,6,11,-,18,18,-,29,29,47,-,1,1,-,-,-,1,-,1,1,-,4,4,5,-,1,1,-,2,2,3,-,12,12,-,17,17,29,-,12,12,-,27,27,39,-,3,3,-,5,5,8,-,12,12,-,23,23,35,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,3,3,-,4,4,7,-,9,9,-,12,12,21,-,15,15,-,16,16,31,-,6,6,-,4,4,10,372
Hermano (a),-,6,6,-,7,7,13,-,9,9,-,7,7,16,-,26,26,-,40,40,66,-,4,4,-,5,5,9,-,34,34,-,69,69,103,-,27,27,-,54,54,81,-,10,10,-,19,19,29,-,33,33,-,72,72,105,-,2,2,-,3,3,5,-,6,6,-,12,12,18,-,11,11,-,12,12,23,-,14,14,-,31,31,45,-,33,33,-,36,36,69,-,12,12,-,15,15,27,-,26,26,-,49,49,75,-,-,-,-,-,-,-,-,5,5,-,8,8,13,-,16,16,-,11,11,27,-,14,14,-,17,17,31,-,19,19,-,24,24,43,-,8,8,-,10,10,18,816
Hijo (a),-,1,1,-,3,3,4,-,2,2,-,2,2,4,-,12,12,-,31,31,43,-,4,4,-,2,2,6,-,10,10,-,40,40,50,-,8,8,-,20,20,28,-,3,3,-,4,4,7,-,13,13,-,26,26,39,-,-,-,-,1,1,1,-,-,-,-,5,5,5,-,3,3,-,6,6,9,-,5,5,-,8,8,13,-,12,12,-,24,24,36,-,2,2,-,4,4,6,-,15,15,-,19,19,34,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,2,2,-,2,2,4,-,5,5,-,7,7,12,-,9,9,-,30,30,39,-,5,5,-,6,6,11,353
Madrastra                                                                                           ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,8
Madre,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,15,15,15,-,1,1,-,-,-,1,-,3,3,-,9,9,12,-,3,3,-,4,4,7,-,-,-,-,2,2,2,-,5,5,-,10,10,15,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,-,-,-,3,3,3,-,4,4,-,10,10,14,-,2,2,-,-,-,2,-,-,-,-,7,7,7,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,2,2,-,2,2,4,-,1,1,-,6,6,7,-,2,2,-,-,-,2,-,1,1,-,1,1,2,98
Nieto (a),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6
Nuera,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,5,5,5,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,4,4,4,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,-,-,-,1,1,1,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,23
Padrastro,-,-,-,-,1,1,1,-,1,1,-,1,1,2,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,2,2,-,6,6,8,-,4,4,-,3,3,7,-,1,1,-,4,4,5,-,8,8,-,5,5,13,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,2,2,2,-,1,1,-,5,5,6,-,4,4,-,2,2,6,-,-,-,-,1,1,1,-,2,2,-,5,5,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,2,2,-,-,-,2,-,3,3,-,4,4,7,72
Padre,-,-,-,-,4,4,4,-,1,1,-,5,5,6,-,9,9,-,16,16,25,-,2,2,-,1,1,3,-,6,6,-,18,18,24,-,13,13,-,18,18,31,-,2,2,-,7,7,9,-,8,8,-,12,12,20,-,1,1,-,1,1,2,-,1,1,-,1,1,2,-,2,2,-,6,6,8,-,5,5,-,4,4,9,-,9,9,-,16,16,25,-,-,-,-,2,2,2,-,12,12,-,17,17,29,-,-,-,-,-,-,-,-,2,2,-,2,2,4,-,2,2,-,1,1,3,-,3,3,-,5,5,8,-,4,4,-,4,4,8,-,1,1,-,2,2,3,225
Primo (a),-,2,2,-,2,2,4,-,-,-,-,2,2,2,-,4,4,-,10,10,14,-,-,-,-,2,2,2,-,10,10,-,11,11,21,-,10,10,-,4,4,14,-,-,-,-,4,4,4,-,9,9,-,14,14,23,-,1,1,-,1,1,2,-,1,1,-,-,-,1,-,3,3,-,5,5,8,-,1,1,-,7,7,8,-,11,11,-,9,9,20,-,1,1,-,2,2,3,-,1,1,-,5,5,6,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,5,5,-,2,2,7,-,4,4,-,7,7,11,-,4,4,-,5,5,9,161
Sobrino (a),-,1,1,-,3,3,4,-,-,-,-,1,1,1,-,13,13,-,6,6,19,-,-,-,-,-,-,-,-,9,9,-,8,8,17,-,9,9,-,4,4,13,-,-,-,-,2,2,2,-,3,3,-,11,11,14,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,2,2,-,3,3,5,-,3,3,-,4,4,7,-,6,6,-,11,11,17,-,5,5,-,3,3,8,-,6,6,-,7,7,13,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,7,7,-,3,3,10,-,2,2,-,3,3,5,-,7,7,-,12,12,19,-,3,3,-,-,-,3,161
Suegro (a),-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,5,5,-,7,7,12,-,-,-,-,1,1,1,-,5,5,-,8,8,13,-,7,7,-,3,3,10,-,1,1,-,2,2,3,-,6,6,-,7,7,13,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,1,1,-,1,1,2,-,3,3,-,2,2,5,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,1,1,-,6,6,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,2,2,-,-,-,2,-,1,1,-,4,4,5,-,1,1,-,1,1,2,84
Tío (a),-,1,1,-,-,-,1,-,2,2,-,3,3,5,-,8,8,-,11,11,19,-,-,-,-,1,1,1,-,12,12,-,17,17,29,-,11,11,-,6,6,17,-,2,2,-,2,2,4,-,10,10,-,18,18,28,-,2,2,-,-,-,2,-,-,-,-,4,4,4,-,5,5,-,4,4,9,-,3,3,-,4,4,7,-,11,11,-,8,8,19,-,4,4,-,2,2,6,-,8,8,-,10,10,18,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,4,4,-,4,4,8,-,4,4,-,7,7,11,-,7,7,-,5,5,12,-,3,3,-,4,4,7,209
Yerno,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,9,9,-,-,-,-,1,1,1,-,6,6,-,11,11,17,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,2,2,-,5,5,7,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,1,1,2,-,1,1,-,1,1,2,-,1,1,-,3,3,4,-,1,1,-,1,1,2,-,2,2,-,3,3,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,1,1,2,-,1,1,-,6,6,7,-,-,-,-,1,1,1,64
Otros familiares civiles o consanguíneos,-,-,-,-,3,3,3,-,-,-,-,1,1,1,-,6,6,-,16,16,22,-,2,2,-,3,3,5,-,17,17,-,14,14,31,-,6,6,-,8,8,14,-,4,4,-,5,5,9,-,22,22,-,16,16,38,-,-,-,-,2,2,2,-,2,2,-,4,4,6,-,2,2,-,5,5,7,-,5,5,-,13,13,18,-,12,12,-,12,12,24,-,4,4,-,3,3,7,-,7,7,-,12,12,19,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,2,2,-,4,4,6,-,8,8,-,9,9,17,-,8,8,-,14,14,22,-,4,4,-,5,5,9,263
VIOLENCIA CONTRA EL ADULTO MAYOR (VIF),-,5,5,-,4,4,9,-,3,3,-,4,4,7,-,16,16,-,22,22,38,-,5,5,-,2,2,7,-,27,27,-,21,21,48,-,35,35,-,31,31,66,-,7,7,-,5,5,12,-,25,25,-,37,37,62,-,4,4,-,-,-,4,-,6,6,-,8,8,14,-,7,7,-,11,11,18,-,9,9,-,10,10,19,-,24,24,-,29,29,53,-,6,6,-,2,2,8,-,19,19,-,36,36,55,-,-,-,-,-,-,-,-,7,7,-,1,1,8,-,12,12,-,9,9,21,-,9,9,-,13,13,22,-,9,9,-,10,10,19,-,7,7,-,6,6,13,503
Encargado del cuidado,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Encargado del cuidado,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Familiar,-,5,5,-,4,4,9,-,3,3,-,4,4,7,-,16,16,-,22,22,38,-,5,5,-,2,2,7,-,26,26,-,21,21,47,-,35,35,-,31,31,66,-,7,7,-,5,5,12,-,25,25,-,37,37,62,-,4,4,-,-,-,4,-,6,6,-,8,8,14,-,7,7,-,11,11,18,-,9,9,-,10,10,19,-,24,24,-,29,29,53,-,6,6,-,2,2,8,-,19,19,-,36,36,55,-,-,-,-,-,-,-,-,7,7,-,1,1,8,-,12,12,-,9,9,21,-,9,9,-,13,13,22,-,9,9,-,10,10,19,-,7,7,-,6,6,13,502
Cuñado (a),-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,3,3,-,-,-,3,-,1,1,-,-,-,1,-,-,-,-,4,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,2,2,-,-,-,2,20
