COMPORTAMIENTO DE LAS LESIONES NO FATALES POR VIOLENCIA INTRAFAMILIAR (VIF) EN COLOMBIA AÑO 2021 / DEPARTAMENTO DEL HECHO DANE,Amazonas,Amazonas.1,Amazonas.2,Amazonas.3,Amazonas.4,Amazonas.5,Amazonas.6,Antioquia,Antioquia.1,Antioquia.2,Antioquia.3,Antioquia.4,Antioquia.5,Antioquia.6,Arauca,Arauca.1,Arauca.2,Arauca.3,Arauca.4,Arauca.5,Arauca.6,"Archipiélago de San Andrés, Providencia y Santa Catalina","Archipiélago de San Andrés, Providencia y Santa Catalina.1","Archipiélago de San Andrés, Providencia y Santa Catalina.2","Archipiélago de San Andrés, Providencia y Santa Catalina.3","Archipiélago de San Andrés, Providencia y Santa Catalina.4","Archipiélago de San Andrés, Providencia y Santa Catalina.5","Archipiélago de San Andrés, Providencia y Santa Catalina.6",Atlántico,Atlántico.1,Atlántico.2,Atlántico.3,Atlántico.4,Atlántico.5,Atlántico.6,"Bogotá, D.C.","Bogotá, D.C..1","Bogotá, D.C..2","Bogotá, D.C..3","Bogotá, D.C..4","Bogotá, D.C..5","Bogotá, D.C..6",Bolívar,Bolívar.1,Bolívar.2,Bolívar.3,Bolívar.4,Bolívar.5,Bolívar.6,Boyacá,Boyacá.1,Boyacá.2,Boyacá.3,Boyacá.4,Boyacá.5,Boyacá.6,Caldas,Caldas.1,Caldas.2,Caldas.3,Caldas.4,Caldas.5,Caldas.6,Caquetá,Caquetá.1,Caquetá.2,Caquetá.3,Caquetá.4,Caquetá.5,Caquetá.6,Casanare,Casanare.1,Casanare.2,Casanare.3,Casanare.4,Casanare.5,Casanare.6,Cauca,Cauca.1,Cauca.2,Cauca.3,Cauca.4,Cauca.5,Cauca.6,Cesar,Cesar.1,Cesar.2,Cesar.3,Cesar.4,Cesar.5,Cesar.6,Chocó,Chocó.1,Chocó.2,Chocó.3,Chocó.4,Chocó.5,Chocó.6,Córdoba,Córdoba.1,Córdoba.2,Córdoba.3,Córdoba.4,Córdoba.5,Córdoba.6,Cundinamarca,Cundinamarca.1,Cundinamarca.2,Cundinamarca.3,Cundinamarca.4,Cundinamarca.5,Cundinamarca.6,Guainía,Guainía.1,Guainía.2,Guainía.3,Guainía.4,Guainía.5,Guainía.6,Guaviare,Guaviare.1,Guaviare.2,Guaviare.3,Guaviare.4,Guaviare.5,Guaviare.6,Huila,Huila.1,Huila.2,Huila.3,Huila.4,Huila.5,Huila.6,La Guajira,La Guajira.1,La Guajira.2,La Guajira.3,La Guajira.4,La Guajira.5,La Guajira.6,Magdalena,Magdalena.1,Magdalena.2,Magdalena.3,Magdalena.4,Magdalena.5,Magdalena.6,Meta,Meta.1,Meta.2,Meta.3,Meta.4,Meta.5,Meta.6,Nariño,Nariño.1,Nariño.2,Nariño.3,Nariño.4,Nariño.5,Nariño.6,Norte de Santander,Norte de Santander.1,Norte de Santander.2,Norte de Santander.3,Norte de Santander.4,Norte de Santander.5,Norte de Santander.6,Putumayo,Putumayo.1,Putumayo.2,Putumayo.3,Putumayo.4,Putumayo.5,Putumayo.6,Quindío,Quindío.1,Quindío.2,Quindío.3,Quindío.4,Quindío.5,Quindío.6,Risaralda,Risaralda.1,Risaralda.2,Risaralda.3,Risaralda.4,Risaralda.5,Risaralda.6,Santander,Santander.1,Santander.2,Santander.3,Santander.4,Santander.5,Santander.6,Sucre,Sucre.1,Sucre.2,Sucre.3,Sucre.4,Sucre.5,Sucre.6,Tolima,Tolima.1,Tolima.2,Tolima.3,Tolima.4,Tolima.5,Tolima.6,Valle del Cauca,Valle del Cauca.1,Valle del Cauca.2,Valle del Cauca.3,Valle del Cauca.4,Valle del Cauca.5,Valle del Cauca.6,Vaupés,Vaupés.1,Vaupés.2,Vaupés.3,Vaupés.4,Vaupés.5,Vaupés.6,Vichada,Vichada.1,Vichada.2,Vichada.3,Vichada.4,Vichada.5,Vichada.6,CIFRA
Trauma de tórax,2,-,2,-,-,-,2,6,-,6,3,-,3,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,-,12,8,-,8,20,-,-,-,-,-,-,-,1,-,1,1,-,1,2,2,-,2,-,-,-,2,-,-,-,-,-,-,-,2,-,2,2,-,2,4,-,-,-,-,-,-,-,1,-,1,1,-,1,2,-,-,-,-,-,-,-,-,-,-,1,-,1,1,5,-,5,5,-,5,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,3,-,-,-,3,-,-,-,-,-,-,-,1,-,1,1,-,1,2,2,-,2,-,-,-,2,1,-,1,1,-,1,2,-,-,-,2,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,1,2,5,-,5,2,-,2,7,-,-,-,-,-,-,-,2,-,2,5,-,5,7,1,-,1,1,-,1,2,1,-,1,2,-,2,3,-,-,-,-,-,-,-,84
Trauma facial,-,-,-,4,-,4,4,31,-,31,22,-,22,53,-,-,-,1,-,1,1,-,-,-,-,-,-,-,1,-,1,1,-,1,2,74,-,74,81,-,81,155,2,-,2,4,-,4,6,9,-,9,3,-,3,12,2,-,2,-,-,-,2,-,-,-,-,-,-,-,5,-,5,4,-,4,9,1,-,1,-,-,-,1,5,-,5,3,-,3,8,1,-,1,-,-,-,1,1,-,1,1,-,1,2,29,-,29,23,-,23,52,-,-,-,-,-,-,-,-,-,-,1,-,1,1,1,-,1,1,-,1,2,-,-,-,-,-,-,-,2,-,2,3,-,3,5,6,-,6,9,-,9,15,2,-,2,3,-,3,5,1,-,1,5,-,5,6,1,-,1,-,-,-,1,1,-,1,10,-,10,11,7,-,7,7,-,7,14,11,-,11,17,-,17,28,-,-,-,-,-,-,-,8,-,8,8,-,8,16,5,-,5,2,-,2,7,1,-,1,-,-,-,1,-,-,-,1,-,1,1,421
Por determinar,1,-,1,1,-,1,2,73,-,73,103,-,103,176,18,-,18,19,-,19,37,1,-,1,3,-,3,4,19,-,19,13,-,13,32,319,-,319,336,-,336,655,6,-,6,11,-,11,17,21,-,21,19,-,19,40,3,-,3,5,-,5,8,7,-,7,5,-,5,12,13,-,13,23,-,23,36,3,-,3,8,-,8,11,2,-,2,6,-,6,8,1,-,1,1,-,1,2,7,-,7,9,-,9,16,75,-,75,81,-,81,156,-,-,-,2,-,2,2,2,-,2,2,-,2,4,7,-,7,16,-,16,23,10,-,10,8,-,8,18,9,-,9,10,-,10,19,53,-,53,60,-,60,113,7,-,7,10,-,10,17,13,-,13,12,-,12,25,3,-,3,4,-,4,7,1,-,1,12,-,12,13,6,-,6,16,-,16,22,30,-,30,24,-,24,54,2,-,2,6,-,6,8,21,-,21,28,-,28,49,51,-,51,39,-,39,90,-,-,-,3,-,3,3,1,-,1,-,-,-,1,1680
VIOLENCIA ENTRE OTROS FAMILIARES (VIF),-,19,19,-,23,23,42,-,513,513,-,990,990,1503,-,32,32,-,54,54,86,-,12,12,-,24,24,36,-,201,201,-,339,339,540,-,1119,1119,-,1803,1803,2922,-,70,70,-,147,147,217,-,162,162,-,228,228,390,-,39,39,-,84,84,123,-,11,11,-,30,30,41,-,50,50,-,92,92,142,-,53,53,-,114,114,167,-,53,53,-,104,104,157,-,5,5,-,8,8,13,-,41,41,-,87,87,128,-,356,356,-,569,569,925,-,4,4,-,5,5,9,-,-,-,-,4,4,4,-,115,115,-,168,168,283,-,36,36,-,59,59,95,-,121,121,-,192,192,313,-,86,86,-,179,179,265,-,52,52,-,134,134,186,-,120,120,-,195,195,315,-,13,13,-,46,46,59,-,39,39,-,80,80,119,-,40,40,-,112,112,152,-,216,216,-,347,347,563,-,36,36,-,69,69,105,-,151,151,-,258,258,409,-,181,181,-,420,420,601,-,27,27,-,18,18,45,-,1,1,-,4,4,5,10960
Piel y faneras,-,-,-,-,-,-,-,-,8,8,-,21,21,29,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,4,4,-,9,9,13,-,37,37,-,59,59,96,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,6,6,-,7,7,13,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,8,8,12,-,5,5,-,10,10,15,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,8,8,-,20,20,28,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,2,2,-,2,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,4,4,5,-,-,-,-,1,1,1,-,2,2,-,8,8,10,-,7,7,-,19,19,26,-,-,-,-,1,1,1,-,-,-,-,-,-,-,266
Politraumatismo,-,10,10,-,7,7,17,-,348,348,-,634,634,982,-,23,23,-,42,42,65,-,12,12,-,20,20,32,-,170,170,-,271,271,441,-,466,466,-,751,751,1217,-,47,47,-,95,95,142,-,125,125,-,152,152,277,-,25,25,-,57,57,82,-,9,9,-,23,23,32,-,29,29,-,37,37,66,-,36,36,-,61,61,97,-,29,29,-,48,48,77,-,4,4,-,6,6,10,-,26,26,-,49,49,75,-,181,181,-,299,299,480,-,1,1,-,3,3,4,-,-,-,-,3,3,3,-,70,70,-,103,103,173,-,30,30,-,31,31,61,-,64,64,-,101,101,165,-,45,45,-,100,100,145,-,34,34,-,74,74,108,-,85,85,-,126,126,211,-,10,10,-,29,29,39,-,21,21,-,47,47,68,-,21,21,-,43,43,64,-,107,107,-,168,168,275,-,29,29,-,45,45,74,-,72,72,-,116,116,188,-,124,124,-,251,251,375,-,14,14,-,9,9,23,-,1,1,-,1,1,2,6070
Trauma área Pélvica,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,-,3,3,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,20
Trauma craneano,-,1,1,-,-,-,1,-,10,10,-,17,17,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,30,30,-,35,35,65,-,2,2,-,2,2,4,-,2,2,-,5,5,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,1,1,-,1,1,2,-,1,1,-,3,3,4,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,9,9,-,9,9,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,2,2,-,3,3,5,-,2,2,-,2,2,4,-,2,2,-,2,2,4,-,-,-,-,1,1,1,-,2,2,-,1,1,3,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,1,1,-,1,1,2,-,11,11,-,4,4,15,-,2,2,-,-,-,2,-,2,2,-,1,1,3,-,3,3,-,1,1,4,-,-,-,-,1,1,1,-,-,-,-,1,1,1,185
Trauma de abdomen,-,-,-,-,-,-,-,-,-,-,-,4,4,4,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,7,7,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,4,4,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,4,4,-,-,-,4,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41
Trauma de cuello,-,-,-,-,-,-,-,-,4,4,-,3,3,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,10,-,11,11,21,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,5,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,2,2,3,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,1,1,-,2,2,3,-,1,1,-,2,2,3,-,-,-,-,-,-,-,-,-,-,-,5,5,5,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60
Trauma de miembros,-,1,1,-,4,4,5,-,36,36,-,93,93,129,-,1,1,-,2,2,3,-,-,-,-,-,-,-,-,2,2,-,7,7,9,-,170,170,-,308,308,478,-,4,4,-,18,18,22,-,8,8,-,23,23,31,-,6,6,-,5,5,11,-,-,-,-,-,-,-,-,3,3,-,16,16,19,-,4,4,-,11,11,15,-,9,9,-,19,19,28,-,-,-,-,-,-,-,-,2,2,-,4,4,6,-,44,44,-,88,88,132,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,11,11,-,13,13,24,-,2,2,-,8,8,10,-,21,21,-,26,26,47,-,11,11,-,20,20,31,-,4,4,-,17,17,21,-,8,8,-,17,17,25,-,-,-,-,-,-,-,-,5,5,-,12,12,17,-,3,3,-,20,20,23,-,37,37,-,54,54,91,-,1,1,-,9,9,10,-,28,28,-,36,36,64,-,5,5,-,34,34,39,-,4,4,-,2,2,6,-,-,-,-,-,-,-,1297
Trauma de tórax,-,-,-,-,-,-,-,-,9,9,-,9,9,18,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,24,24,-,32,32,56,-,3,3,-,5,5,8,-,4,4,-,4,4,8,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,1,1,-,3,3,4,-,-,-,-,-,-,-,-,2,2,-,2,2,4,-,10,10,-,9,9,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,2,2,4,-,-,-,-,1,1,1,-,2,2,-,3,3,5,-,3,3,-,4,4,7,-,3,3,-,1,1,4,-,2,2,-,2,2,4,-,1,1,-,2,2,3,-,-,-,-,2,2,2,-,2,2,-,4,4,6,-,13,13,-,15,15,28,-,3,3,-,2,2,5,-,5,5,-,6,6,11,-,3,3,-,3,3,6,-,3,3,-,-,-,3,-,-,-,-,-,-,-,213
Trauma facial,-,5,5,-,6,6,11,-,53,53,-,98,98,151,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,5,5,-,8,8,13,-,270,270,-,371,371,641,-,8,8,-,8,8,16,-,15,15,-,25,25,40,-,5,5,-,7,7,12,-,1,1,-,2,2,3,-,6,6,-,9,9,15,-,6,6,-,10,10,16,-,8,8,-,12,12,20,-,-,-,-,-,-,-,-,3,3,-,6,6,9,-,75,75,-,85,85,160,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,12,12,-,10,10,22,-,1,1,-,4,4,5,-,15,15,-,16,16,31,-,14,14,-,15,15,29,-,3,3,-,17,17,20,-,13,13,-,16,16,29,-,-,-,-,5,5,5,-,6,6,-,5,5,11,-,6,6,-,12,12,18,-,25,25,-,57,57,82,-,1,1,-,4,4,5,-,23,23,-,37,37,60,-,13,13,-,23,23,36,-,2,2,-,4,4,6,-,-,-,-,-,-,-,1471
Por determinar,-,2,2,-,6,6,8,-,45,45,-,110,110,155,-,4,4,-,8,8,12,-,-,-,-,4,4,4,-,19,19,-,41,41,60,-,103,103,-,226,226,329,-,6,6,-,19,19,25,-,8,8,-,16,16,24,-,1,1,-,15,15,16,-,-,-,-,5,5,5,-,5,5,-,20,20,25,-,5,5,-,28,28,33,-,4,4,-,15,15,19,-,1,1,-,2,2,3,-,3,3,-,14,14,17,-,31,31,-,59,59,90,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,15,15,-,36,36,51,-,-,-,-,12,12,12,-,6,6,-,22,22,28,-,8,8,-,34,34,42,-,8,8,-,22,22,30,-,7,7,-,31,31,38,-,2,2,-,8,8,10,-,3,3,-,12,12,15,-,5,5,-,29,29,34,-,20,20,-,42,42,62,-,-,-,-,8,8,8,-,15,15,-,48,48,63,-,26,26,-,85,85,111,-,3,3,-,1,1,4,-,-,-,-,2,2,2,1337
VIOLENCIA CONTRA EL ADULTO MAYOR (VIF),-,3,3,-,1,1,4,-,124,124,-,153,153,277,-,11,11,-,5,5,16,-,1,1,-,3,3,4,-,66,66,-,53,53,119,-,242,242,-,261,261,503,-,28,28,-,23,23,51,-,33,33,-,39,39,72,-,10,10,-,10,10,20,-,6,6,-,1,1,7,-,6,6,-,6,6,12,-,15,15,-,15,15,30,-,5,5,-,12,12,17,-,-,-,-,1,1,1,-,8,8,-,14,14,22,-,75,75,-,74,74,149,-,2,2,-,1,1,3,-,1,1,-,-,-,1,-,33,33,-,29,29,62,-,8,8,-,5,5,13,-,22,22,-,21,21,43,-,13,13,-,21,21,34,-,16,16,-,22,22,38,-,20,20,-,30,30,50,-,2,2,-,4,4,6,-,12,12,-,17,17,29,-,18,18,-,21,21,39,-,34,34,-,55,55,89,-,8,8,-,7,7,15,-,35,35,-,36,36,71,-,59,59,-,81,81,140,-,-,-,-,1,1,1,-,-,-,-,-,-,-,1938
Piel y faneras,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,6,6,-,11,11,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,2,2,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,4,4,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38
Politraumatismo,-,1,1,-,-,-,1,-,79,79,-,89,89,168,-,6,6,-,2,2,8,-,1,1,-,2,2,3,-,48,48,-,33,33,81,-,73,73,-,73,73,146,-,11,11,-,15,15,26,-,18,18,-,24,24,42,-,7,7,-,4,4,11,-,5,5,-,1,1,6,-,4,4,-,-,-,4,-,10,10,-,5,5,15,-,4,4,-,6,6,10,-,-,-,-,1,1,1,-,5,5,-,8,8,13,-,36,36,-,22,22,58,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,16,16,-,11,11,27,-,2,2,-,2,2,4,-,8,8,-,5,5,13,-,6,6,-,4,4,10,-,8,8,-,10,10,18,-,7,7,-,15,15,22,-,1,1,-,3,3,4,-,8,8,-,4,4,12,-,5,5,-,5,5,10,-,14,14,-,25,25,39,-,4,4,-,5,5,9,-,13,13,-,11,11,24,-,33,33,-,41,41,74,-,-,-,-,1,1,1,-,-,-,-,-,-,-,861
Trauma área Pélvica,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7
Trauma craneano,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,4,4,-,6,6,10,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,3,3,-,1,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26
Trauma de abdomen,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9
Trauma de cuello,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8
Trauma de miembros,-,2,2,-,-,-,2,-,8,8,-,21,21,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,36,36,-,50,50,86,-,4,4,-,3,3,7,-,2,2,-,6,6,8,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,2,2,2,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,14,14,-,22,22,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,3,3,6,-,1,1,-,1,1,2,-,5,5,-,5,5,10,-,1,1,-,3,3,4,-,1,1,-,2,2,3,-,1,1,-,5,5,6,-,1,1,-,-,-,1,-,1,1,-,6,6,7,-,4,4,-,1,1,5,-,5,5,-,15,15,20,-,2,2,-,1,1,3,-,9,9,-,1,1,10,-,3,3,-,4,4,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,263
Trauma de tórax,-,-,-,-,-,-,-,-,3,3,-,2,2,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,5,5,-,9,9,14,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,4,4,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,1,1,-,1,1,2,-,4,4,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,2,2,4,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,2,2,-,2,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46
Trauma facial,-,-,-,-,-,-,-,-,17,17,-,14,14,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,-,-,4,-,57,57,-,33,33,90,-,3,3,-,-,-,3,-,6,6,-,4,4,10,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,16,16,-,9,9,25,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,-,-,-,1,1,1,-,2,2,-,3,3,5,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,1,1,-,2,2,3,-,6,6,-,4,4,10,-,1,1,-,-,-,1,-,4,4,-,3,3,7,-,3,3,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,208
Por determinar,-,-,-,-,1,1,1,-,12,12,-,21,21,33,-,5,5,-,3,3,8,-,-,-,-,1,1,1,-,11,11,-,16,16,27,-,58,58,-,78,78,136,-,7,7,-,5,5,12,-,5,5,-,4,4,9,-,1,1,-,5,5,6,-,-,-,-,-,-,-,-,1,1,-,4,4,5,-,5,5,-,7,7,12,-,1,1,-,4,4,5,-,-,-,-,-,-,-,-,1,1,-,4,4,5,-,5,5,-,16,16,21,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,11,11,-,12,12,23,-,5,5,-,1,1,6,-,3,3,-,5,5,8,-,5,5,-,11,11,16,-,-,-,-,8,8,8,-,8,8,-,9,9,17,-,-,-,-,-,-,-,-,1,1,-,5,5,6,-,6,6,-,11,11,17,-,6,6,-,9,9,15,-,1,1,-,1,1,2,-,6,6,-,15,15,21,-,18,18,-,32,32,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,472
